Month Landed,Port of Landing,Port NUTS 2 area,Port Nationality,Vessel Nationality,Length Group,Species,Species Group,Live weight (tonnes),Landed weight (tonnes),Value(£000s)
12,Hantsholm,Foreign,Denmark,UK,Over10m,Saithe,Demersal,301.63,253.03,344.40
12,Hantsholm,Foreign,Denmark,UK,Over10m,Skates and Rays,Demersal,0.69,0.60,0.11
12,Hantsholm,Foreign,Denmark,UK,Over10m,Squid,Shellfish,1.61,1.61,3.61
12,Hantsholm,Foreign,Denmark,UK,Over10m,Turbot,Demersal,0.18,0.16,2.15
12,Hantsholm,Foreign,Denmark,UK,Over10m,Whiting,Demersal,18.74,15.98,21.68
12,Hantsholm,Foreign,Denmark,UK,Over10m,Witch,Demersal,0.49,0.45,0.63
12,Harlingen,Foreign,Netherlands,UK,Over10m,Brill,Demersal,8.11,7.44,45.85
12,Harlingen,Foreign,Netherlands,UK,Over10m,Cod,Demersal,1.23,1.05,2.36
12,Harlingen,Foreign,Netherlands,UK,Over10m,Crabs,Shellfish,12.56,9.67,5.61
12,Harlingen,Foreign,Netherlands,UK,Over10m,Cuttlefish,Shellfish,0.01,0.01,0.01
12,Harlingen,Foreign,Netherlands,UK,Over10m,Gurnard,Demersal,2.76,2.76,1.58
12,Harlingen,Foreign,Netherlands,UK,Over10m,Haddock,Demersal,0.01,0.01,0.01
12,Harlingen,Foreign,Netherlands,UK,Over10m,Halibut,Demersal,0.01,0.01,0.05
12,Harlingen,Foreign,Netherlands,UK,Over10m,Lemon Sole,Demersal,4.95,4.71,21.18
12,Harlingen,Foreign,Netherlands,UK,Over10m,Ling,Demersal,0.02,0.02,0.03
12,Harlingen,Foreign,Netherlands,UK,Over10m,Lobsters,Shellfish,0.00,0.00,0.00
12,Harlingen,Foreign,Netherlands,UK,Over10m,Monks or Anglers,Demersal,0.87,0.72,2.85
12,Harlingen,Foreign,Netherlands,UK,Over10m,Mullet,Demersal,0.00,0.00,0.00
12,Harlingen,Foreign,Netherlands,UK,Over10m,Nephrops,Shellfish,0.03,0.03,0.03
12,Harlingen,Foreign,Netherlands,UK,Over10m,Other Demersal,Demersal,28.06,25.31,21.22
12,Harlingen,Foreign,Netherlands,UK,Over10m,Other Pelagic,Pelagic,0.00,0.00,0.00
12,Harlingen,Foreign,Netherlands,UK,Over10m,Other Shellfish,Shellfish,0.00,0.00,0.00
12,Harlingen,Foreign,Netherlands,UK,Over10m,Plaice,Demersal,287.75,274.04,363.02
12,Harlingen,Foreign,Netherlands,UK,Over10m,Skates and Rays,Demersal,0.00,0.00,0.00
12,Harlingen,Foreign,Netherlands,UK,Over10m,Sole,Demersal,55.92,53.77,467.13
12,Harlingen,Foreign,Netherlands,UK,Over10m,Squid,Shellfish,1.02,1.02,2.02
12,Harlingen,Foreign,Netherlands,UK,Over10m,Turbot,Demersal,14.74,13.52,135.02
12,Harlingen,Foreign,Netherlands,UK,Over10m,Whelks,Shellfish,0.19,0.19,0.14
12,Harlingen,Foreign,Netherlands,UK,Over10m,Whiting,Demersal,0.12,0.10,0.15
12,Harlingen,Foreign,Netherlands,UK,Over10m,Witch,Demersal,0.46,0.43,0.72
12,Hartlepool,Tees Valley and Durham,England,Belgium,Over10m,Bass,Demersal,0.00,0.00,0.00
12,Hartlepool,Tees Valley and Durham,England,Belgium,Over10m,Brill,Demersal,1.36,1.25,0.00
12,Hartlepool,Tees Valley and Durham,England,Belgium,Over10m,Cod,Demersal,2.46,2.10,0.00
12,Hartlepool,Tees Valley and Durham,England,Belgium,Over10m,Crabs,Shellfish,0.75,0.44,0.00
12,Hartlepool,Tees Valley and Durham,England,Belgium,Over10m,Gurnard,Demersal,0.99,0.99,0.00
12,Hartlepool,Tees Valley and Durham,England,Belgium,Over10m,Haddock,Demersal,0.72,0.62,0.00
12,Hartlepool,Tees Valley and Durham,England,Belgium,Over10m,Hake,Demersal,0.04,0.04,0.00
12,Hartlepool,Tees Valley and Durham,England,Belgium,Over10m,Halibut,Demersal,0.00,0.00,0.00
12,Hartlepool,Tees Valley and Durham,England,Belgium,Over10m,Lemon Sole,Demersal,3.16,3.01,0.00
12,Hartlepool,Tees Valley and Durham,England,Belgium,Over10m,Ling,Demersal,0.29,0.25,0.00
12,Hartlepool,Tees Valley and Durham,England,Belgium,Over10m,Monks or Anglers,Demersal,5.13,1.71,0.00
12,Hartlepool,Tees Valley and Durham,England,Belgium,Over10m,Mullet,Demersal,0.00,0.00,0.00
12,Hartlepool,Tees Valley and Durham,England,Belgium,Over10m,Nephrops,Shellfish,0.36,0.23,0.00
12,Hartlepool,Tees Valley and Durham,England,Belgium,Over10m,Other Demersal,Demersal,1.83,1.64,0.00
12,Hartlepool,Tees Valley and Durham,England,Belgium,Over10m,Plaice,Demersal,14.08,13.41,0.00
12,Hartlepool,Tees Valley and Durham,England,Belgium,Over10m,Saithe,Demersal,0.00,0.00,0.00
12,Hartlepool,Tees Valley and Durham,England,Belgium,Over10m,Scallops,Shellfish,0.02,0.02,0.00
12,Hartlepool,Tees Valley and Durham,England,Belgium,Over10m,Sole,Demersal,3.73,3.59,0.00
12,Hartlepool,Tees Valley and Durham,England,Belgium,Over10m,Squid,Shellfish,0.63,0.63,0.00
12,Hartlepool,Tees Valley and Durham,England,Belgium,Over10m,Turbot,Demersal,0.76,0.70,0.00
12,Hartlepool,Tees Valley and Durham,England,Belgium,Over10m,Whiting,Demersal,1.22,1.03,0.00
12,Hartlepool,Tees Valley and Durham,England,Belgium,Over10m,Witch,Demersal,0.18,0.17,0.00
12,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Bass,Demersal,0.01,0.01,0.02
12,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Brill,Demersal,0.22,0.21,0.80
12,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Cod,Demersal,2.92,2.50,3.58
12,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Crabs,Shellfish,2.36,2.36,2.83
12,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Gurnard,Demersal,1.03,1.03,0.55
12,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Haddock,Demersal,0.66,0.57,0.95
12,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Hake,Demersal,0.17,0.15,0.18
12,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Halibut,Demersal,0.03,0.03,0.18
12,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Herring,Pelagic,0.00,0.00,0.00
12,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Lemon Sole,Demersal,0.23,0.22,0.27
12,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Ling,Demersal,0.01,0.01,0.01
12,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Lobsters,Shellfish,0.50,0.50,8.52
12,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Monks or Anglers,Demersal,1.91,1.57,3.43
12,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Mullet,Demersal,0.02,0.01,0.04
12,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Nephrops,Shellfish,14.62,14.43,55.74
12,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Other Demersal,Demersal,0.01,0.01,0.02
12,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Other Shellfish,Shellfish,0.00,0.00,0.00
12,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Plaice,Demersal,1.12,1.07,0.97
12,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Sole,Demersal,0.99,0.96,3.43
12,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Squid,Shellfish,1.48,1.48,3.58
12,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Turbot,Demersal,0.48,0.44,2.67
12,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Whiting,Demersal,8.85,8.79,4.28
12,Hartlepool,Tees Valley and Durham,England,UK,10m&Under,Witch,Demersal,0.01,0.01,0.01
12,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Bass,Demersal,0.00,0.00,0.01
12,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Brill,Demersal,0.05,0.04,0.18
12,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Cod,Demersal,0.37,0.32,0.58
12,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Gurnard,Demersal,0.11,0.11,0.05
12,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Haddock,Demersal,0.34,0.30,0.32
12,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Hake,Demersal,0.04,0.04,0.04
12,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Halibut,Demersal,0.01,0.01,0.08
12,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Herring,Pelagic,0.00,0.00,0.00
12,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Lemon Sole,Demersal,0.04,0.03,0.04
12,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Ling,Demersal,0.01,0.01,0.01
12,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Lobsters,Shellfish,0.00,0.00,0.02
12,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Monks or Anglers,Demersal,0.44,0.36,0.58
12,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Nephrops,Shellfish,5.08,4.81,18.91
12,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Other Demersal,Demersal,0.00,0.00,0.00
12,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Other Shellfish,Shellfish,0.00,0.00,0.00
12,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Plaice,Demersal,0.18,0.17,0.16
12,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Scallops,Shellfish,125.01,125.01,295.32
12,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Sole,Demersal,0.12,0.12,0.54
12,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Squid,Shellfish,0.29,0.29,0.83
12,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Turbot,Demersal,0.09,0.08,0.46
12,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Whiting,Demersal,0.62,0.59,0.19
12,Hartlepool,Tees Valley and Durham,England,UK,Over10m,Witch,Demersal,0.00,0.00,0.00
12,Harwich,Essex,England,UK,10m&Under,Bass,Demersal,0.01,0.01,0.07
12,Harwich,Essex,England,UK,10m&Under,Brill,Demersal,0.00,0.00,0.02
12,Harwich,Essex,England,UK,10m&Under,Cod,Demersal,0.17,0.14,0.40
12,Harwich,Essex,England,UK,10m&Under,Lobsters,Shellfish,0.03,0.03,0.55
12,Harwich,Essex,England,UK,10m&Under,Other Demersal,Demersal,0.01,0.01,0.01
12,Harwich,Essex,England,UK,10m&Under,Plaice,Demersal,0.00,0.00,0.00
12,Harwich,Essex,England,UK,10m&Under,Sole,Demersal,0.86,0.83,0.96
12,Harwich,Essex,England,UK,10m&Under,Turbot,Demersal,0.00,0.00,0.01
12,Harwich,Essex,England,UK,10m&Under,Whiting,Demersal,0.01,0.01,0.01
12,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Bass,Demersal,16.76,16.76,109.11
12,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Brill,Demersal,0.01,0.01,0.05
12,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Cod,Demersal,2.26,1.94,3.33
12,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Cuttlefish,Shellfish,0.00,0.00,0.00
12,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Dogfish,Demersal,0.27,0.27,0.01
12,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Gurnard,Demersal,0.07,0.07,0.12
12,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Herring,Pelagic,0.05,0.05,0.09
12,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Lemon Sole,Demersal,0.00,0.00,0.01
12,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Lobsters,Shellfish,0.00,0.00,0.03
12,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Mackerel,Pelagic,0.00,0.00,0.00
12,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Mullet,Demersal,0.16,0.16,0.27
12,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Other Demersal,Demersal,0.50,0.43,0.23
12,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Other Pelagic,Pelagic,0.00,0.00,0.00
12,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Plaice,Demersal,0.01,0.01,0.08
12,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Sole,Demersal,2.81,2.71,25.83
12,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Squid,Shellfish,0.00,0.00,0.02
12,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Turbot,Demersal,0.11,0.10,1.11
12,Hastings,"Surrey, East and West Sussex",England,UK,10m&Under,Whiting,Demersal,0.04,0.03,0.02
12,Hayle,Cornwall and Isles of Scilly,England,UK,10m&Under,Crabs,Shellfish,5.27,5.27,7.94
12,Hayle,Cornwall and Isles of Scilly,England,UK,10m&Under,Lobsters,Shellfish,0.04,0.04,0.55
12,Hayle,Cornwall and Isles of Scilly,England,UK,10m&Under,Mackerel,Pelagic,0.15,0.15,0.24
12,Hayle,Cornwall and Isles of Scilly,England,UK,10m&Under,Saithe,Demersal,0.01,0.01,0.01
12,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Bass,Demersal,0.06,0.06,0.69
12,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Brill,Demersal,0.01,0.01,0.06
12,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Cod,Demersal,0.65,0.56,1.33
12,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Crabs,Shellfish,2.52,1.57,2.52
12,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Dogfish,Demersal,0.39,0.39,0.09
12,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Gurnard,Demersal,0.05,0.05,0.15
12,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Haddock,Demersal,0.01,0.01,0.04
12,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Hake,Demersal,0.00,0.00,0.00
12,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Horse Mackerel,Pelagic,0.01,0.01,0.03
12,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Ling,Demersal,0.02,0.02,0.03
12,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Lobsters,Shellfish,0.03,0.03,0.29
12,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Mackerel,Pelagic,0.00,0.00,0.01
12,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Monks or Anglers,Demersal,0.43,0.18,1.56
12,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Mullet,Demersal,0.04,0.04,0.35
12,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Other Demersal,Demersal,0.43,0.41,0.25
12,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Other Shellfish,Shellfish,0.01,0.01,0.02
12,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Pollack (Lythe),Demersal,0.34,0.29,0.63
12,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Scallops,Shellfish,0.00,0.00,0.01
12,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Sole,Demersal,0.02,0.02,0.22
12,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Turbot,Demersal,0.02,0.02,0.33
12,Helford River,Cornwall and Isles of Scilly,England,UK,10m&Under,Whiting,Demersal,0.09,0.08,0.10
12,Helmsdale,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,4.32,4.32,6.71
12,Helmsdale,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.94,0.94,15.85
12,Herne Bay,Kent,England,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,0.07
12,Herne Bay,Kent,England,UK,10m&Under,Whelks,Shellfish,7.89,7.89,5.64
12,Hirtshals,Foreign,Denmark,UK,Over10m,Mackerel,Pelagic,2093.53,2093.53,1425.84
12,Holy Island,Northumberland and Tyne and Wear,England,UK,10m&Under,Crabs,Shellfish,4.82,4.82,6.85
12,Holy Island,Northumberland and Tyne and Wear,England,UK,10m&Under,Lobsters,Shellfish,1.05,1.05,17.52
12,Holy Island,Northumberland and Tyne and Wear,England,UK,Over10m,Crabs,Shellfish,4.19,4.19,5.92
12,Holy Island,Northumberland and Tyne and Wear,England,UK,Over10m,Lobsters,Shellfish,0.95,0.95,15.80
12,Holyhead,West Wales and the Valleys,Wales,UK,10m&Under,Crabs,Shellfish,0.30,0.30,0.26
12,Holyhead,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,0.71,0.71,11.34
12,Holyhead,West Wales and the Valleys,Wales,UK,10m&Under,Other Shellfish,Shellfish,0.00,0.00,0.02
12,Holyhead,West Wales and the Valleys,Wales,UK,10m&Under,Scallops,Shellfish,5.30,1.01,13.01
12,Holyhead,West Wales and the Valleys,Wales,UK,10m&Under,Whelks,Shellfish,4.27,4.27,3.31
12,Holyhead,West Wales and the Valleys,Wales,UK,Over10m,Scallops,Shellfish,112.06,110.74,123.52
12,Holyhead,West Wales and the Valleys,Wales,UK,Over10m,Whelks,Shellfish,19.53,19.53,15.52
12,Hopeman,North Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.02,0.02,0.34
12,Hornsea,East Riding and North Lincolnshire,England,UK,10m&Under,Crabs,Shellfish,1.80,1.77,1.87
12,Hornsea,East Riding and North Lincolnshire,England,UK,10m&Under,Lobsters,Shellfish,2.99,2.99,56.12
12,Howth,Foreign,Ireland,UK,Over10m,Cod,Demersal,0.10,0.09,0.21
12,Howth,Foreign,Ireland,UK,Over10m,Gurnard,Demersal,0.04,0.04,0.04
12,Howth,Foreign,Ireland,UK,Over10m,Haddock,Demersal,18.11,17.64,19.04
12,Howth,Foreign,Ireland,UK,Over10m,Hake,Demersal,0.07,0.06,0.12
12,Howth,Foreign,Ireland,UK,Over10m,Ling,Demersal,0.01,0.01,0.01
12,Howth,Foreign,Ireland,UK,Over10m,Megrim,Demersal,0.11,0.10,0.25
12,Howth,Foreign,Ireland,UK,Over10m,Monks or Anglers,Demersal,0.17,0.14,0.35
12,Howth,Foreign,Ireland,UK,Over10m,Other Demersal,Demersal,0.05,0.05,0.09
12,Howth,Foreign,Ireland,UK,Over10m,Other Shellfish,Shellfish,0.31,0.31,1.22
12,Howth,Foreign,Ireland,UK,Over10m,Squid,Shellfish,0.10,0.10,0.30
12,Howth,Foreign,Ireland,UK,Over10m,Whiting,Demersal,10.34,10.34,10.34
12,Howth,Foreign,Ireland,UK,Over10m,Witch,Demersal,0.04,0.04,0.02
12,Hoy,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,4.26,4.26,10.31
12,Hoy,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.06,0.06,1.13
12,Hoy,Highlands and Islands,Scotland,UK,10m&Under,Other Shellfish,Shellfish,0.25,0.25,0.65
12,Hoy,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,0.84,0.84,1.00
12,Hoy,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.01,0.01,0.14
12,Hoy,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,1.57,1.57,3.27
12,Hvidesand,Foreign,Denmark,UK,Over10m,Brill,Demersal,0.06,0.06,4.27
12,Hvidesand,Foreign,Denmark,UK,Over10m,Cod,Demersal,1.10,0.94,25.61
12,Hvidesand,Foreign,Denmark,UK,Over10m,Crabs,Shellfish,0.03,0.03,1.54
12,Hvidesand,Foreign,Denmark,UK,Over10m,Lemon Sole,Demersal,0.01,0.01,0.44
12,Hvidesand,Foreign,Denmark,UK,Over10m,Ling,Demersal,0.00,0.00,0.04
12,Hvidesand,Foreign,Denmark,UK,Over10m,Monks or Anglers,Demersal,0.00,0.00,0.08
12,Hvidesand,Foreign,Denmark,UK,Over10m,Other Demersal,Demersal,0.05,0.05,0.59
12,Hvidesand,Foreign,Denmark,UK,Over10m,Plaice,Demersal,5.78,5.51,96.08
12,Hvidesand,Foreign,Denmark,UK,Over10m,Pollack (Lythe),Demersal,0.01,0.01,0.35
12,Hvidesand,Foreign,Denmark,UK,Over10m,Saithe,Demersal,0.00,0.00,0.03
12,Hvidesand,Foreign,Denmark,UK,Over10m,Sole,Demersal,0.11,0.11,14.67
12,Hvidesand,Foreign,Denmark,UK,Over10m,Turbot,Demersal,0.03,0.03,3.66
12,Hvidesand,Foreign,Denmark,UK,Over10m,Witch,Demersal,0.00,0.00,0.08
12,Hythe,Kent,England,UK,10m&Under,Bass,Demersal,0.05,0.05,0.29
12,Hythe,Kent,England,UK,10m&Under,Cod,Demersal,1.47,1.26,2.50
12,Hythe,Kent,England,UK,10m&Under,Herring,Pelagic,0.05,0.05,0.05
12,Hythe,Kent,England,UK,10m&Under,Other Demersal,Demersal,0.08,0.08,0.08
12,Hythe,Kent,England,UK,10m&Under,Plaice,Demersal,0.04,0.04,0.04
12,Hythe,Kent,England,UK,10m&Under,Sole,Demersal,0.10,0.10,0.93
12,Hythe,Kent,England,UK,10m&Under,Whiting,Demersal,0.05,0.04,0.04
12,Ijmuiden,Foreign,Netherlands,UK,Over10m,Bass,Demersal,0.03,0.03,0.22
12,Ijmuiden,Foreign,Netherlands,UK,Over10m,Brill,Demersal,2.70,2.48,14.14
12,Ijmuiden,Foreign,Netherlands,UK,Over10m,Cod,Demersal,0.84,0.72,1.62
12,Ijmuiden,Foreign,Netherlands,UK,Over10m,Gurnard,Demersal,0.89,0.89,0.89
12,Ijmuiden,Foreign,Netherlands,UK,Over10m,Herring,Pelagic,3346.46,3346.46,821.87
12,Ijmuiden,Foreign,Netherlands,UK,Over10m,Lemon Sole,Demersal,0.13,0.13,0.41
12,Ijmuiden,Foreign,Netherlands,UK,Over10m,Monks or Anglers,Demersal,0.05,0.05,0.13
12,Ijmuiden,Foreign,Netherlands,UK,Over10m,Mullet,Demersal,0.01,0.01,0.01
12,Ijmuiden,Foreign,Netherlands,UK,Over10m,Other Demersal,Demersal,0.27,0.24,0.17
12,Ijmuiden,Foreign,Netherlands,UK,Over10m,Other Shellfish,Shellfish,0.00,0.00,0.00
12,Ijmuiden,Foreign,Netherlands,UK,Over10m,Plaice,Demersal,25.07,23.88,27.70
12,Ijmuiden,Foreign,Netherlands,UK,Over10m,Sole,Demersal,14.93,14.36,119.27
12,Ijmuiden,Foreign,Netherlands,UK,Over10m,Squid,Shellfish,0.16,0.16,0.26
12,Ijmuiden,Foreign,Netherlands,UK,Over10m,Turbot,Demersal,1.60,1.47,16.97
12,Ijmuiden,Foreign,Netherlands,UK,Over10m,Whiting,Demersal,0.05,0.05,0.05
12,Ilfracombe,Devon,England,UK,10m&Under,Whelks,Shellfish,2.89,2.89,2.31
12,Ilfracombe,Devon,England,UK,Over10m,Crabs,Shellfish,0.43,0.43,0.64
12,Ilfracombe,Devon,England,UK,Over10m,Lobsters,Shellfish,0.04,0.04,0.63
12,Ilfracombe,Devon,England,UK,Over10m,Scallops,Shellfish,6.07,6.07,11.86
12,Ilfracombe,Devon,England,UK,Over10m,Whelks,Shellfish,65.95,65.95,39.32
12,Inveraray,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,0.03
12,Inveraray,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.05,0.05,0.46
12,Inverness,Highlands and Islands,Scotland,UK,10m&Under,Whelks,Shellfish,5.84,5.84,4.61
12,Inverness,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,7.67,6.47,38.52
12,Inverness,Highlands and Islands,Scotland,UK,Over10m,Squid,Shellfish,0.32,0.32,1.30
12,Ipswich,East Anglia,England,UK,10m&Under,Bass,Demersal,0.01,0.01,0.03
12,Ipswich,East Anglia,England,UK,10m&Under,Cod,Demersal,0.01,0.01,0.02
12,Ipswich,East Anglia,England,UK,10m&Under,Herring,Pelagic,0.12,0.12,0.24
12,Ipswich,East Anglia,England,UK,10m&Under,Other Pelagic,Pelagic,0.00,0.00,0.00
12,Islay,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,10.47,10.47,31.46
12,Islay,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.16,0.16,2.94
12,Islay,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.03,0.03,0.23
12,Islay,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,0.78,0.78,5.52
12,Islay,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,4.66,4.66,7.60
12,Islay,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.06,0.06,1.15
12,Islay,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,8.81,8.81,42.10
12,Isle Of Whithorn,South Western Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.10,0.10,1.78
12,Isle Of Whithorn,South Western Scotland,Scotland,UK,Over10m,Crabs,Shellfish,0.13,0.13,0.18
12,Isle Of Whithorn,South Western Scotland,Scotland,UK,Over10m,Lobsters,Shellfish,0.51,0.51,8.50
12,Isle Of Whithorn,South Western Scotland,Scotland,UK,Over10m,Scallops,Shellfish,22.34,22.34,57.60
12,Isle Of Wight,Hampshire and Isle of Wight,England,UK,10m&Under,Bass,Demersal,0.22,0.22,1.35
12,Isle Of Wight,Hampshire and Isle of Wight,England,UK,10m&Under,Brill,Demersal,0.00,0.00,0.02
12,Isle Of Wight,Hampshire and Isle of Wight,England,UK,10m&Under,Cod,Demersal,0.17,0.14,0.51
12,Isle Of Wight,Hampshire and Isle of Wight,England,UK,10m&Under,Crabs,Shellfish,1.77,1.77,2.48
12,Isle Of Wight,Hampshire and Isle of Wight,England,UK,10m&Under,Lobsters,Shellfish,0.22,0.22,3.55
12,Isle Of Wight,Hampshire and Isle of Wight,England,UK,10m&Under,Mullet,Demersal,0.01,0.01,0.03
12,Isle Of Wight,Hampshire and Isle of Wight,England,UK,10m&Under,Other Demersal,Demersal,0.00,0.00,0.00
12,Isle Of Wight,Hampshire and Isle of Wight,England,UK,10m&Under,Other Shellfish,Shellfish,0.20,0.20,3.20
12,Isle Of Wight,Hampshire and Isle of Wight,England,UK,10m&Under,Pollack (Lythe),Demersal,0.00,0.00,0.01
12,Isle Of Wight,Hampshire and Isle of Wight,England,UK,10m&Under,Sole,Demersal,0.02,0.02,0.16
12,Isle Of Wight,Hampshire and Isle of Wight,England,UK,10m&Under,Squid,Shellfish,0.00,0.00,0.00
12,Isle Of Wight,Hampshire and Isle of Wight,England,UK,10m&Under,Whiting,Demersal,0.02,0.01,0.04
12,Jersey,UK islands,Channel Islands,UK,Over10m,Scallops,Shellfish,3.68,3.68,8.49
12,John O'Groats,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,6.52,6.52,13.71
12,John O'Groats,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.18,0.18,3.44
12,Kallin,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,2.36,2.36,8.64
12,Kallin,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.02,0.02,0.44
12,Kallin,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.13,0.13,1.91
12,Kallin,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,1.70,1.70,1.96
