Month Landed,Port of Landing,Port NUTS 2 area,Port Nationality,Vessel Nationality,Length Group,Species,Species Group,Sum of Live weight (tonnes),Sum of Landed weight (tonnes),Sum of Value(£)
1,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Plaice,Demersal,0.04,0.04,0.03
1,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Scallops,Shellfish,0.00,0.00,0.00
1,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Skates and Rays,Demersal,0.00,0.00,0.00
1,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Sole,Demersal,0.02,0.02,0.06
1,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Squid,Shellfish,0.12,0.12,0.25
1,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Turbot,Demersal,0.05,0.04,0.23
1,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Whiting,Demersal,0.78,0.77,0.34
1,Blyth,Northumberland and Tyne and Wear,England,UK,Over10m,Witch,Demersal,0.02,0.02,0.02
1,Boddam,North Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,4.19,4.19,13.00
1,Boddam,North Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,0.27
1,Bognor Regis,"Surrey, East and West Sussex",England,UK,10m&Under,Crabs,Shellfish,0.01,0.01,0.01
1,Bognor Regis,"Surrey, East and West Sussex",England,UK,10m&Under,Lobsters,Shellfish,0.10,0.10,1.78
1,Bonagee/Culdaff,Foreign,Ireland,UK,Over10m,Crabs,Shellfish,12.70,12.70,44.19
1,Boston,Lincolnshire,England,UK,10m&Under,Shrimps and Prawns,Shellfish,2.85,2.85,4.03
1,Boston,Lincolnshire,England,UK,Over10m,Shrimps and Prawns,Shellfish,16.21,16.21,23.70
1,Boulmer,Northumberland and Tyne and Wear,England,UK,10m&Under,Cod,Demersal,0.08,0.07,0.08
1,Boulmer,Northumberland and Tyne and Wear,England,UK,10m&Under,Crabs,Shellfish,7.25,7.25,14.47
1,Boulmer,Northumberland and Tyne and Wear,England,UK,10m&Under,Lobsters,Shellfish,1.55,1.55,29.74
1,Boulmer,Northumberland and Tyne and Wear,England,UK,10m&Under,Nephrops,Shellfish,0.07,0.07,0.67
1,Boulogne,Foreign,France,UK,Over10m,Bass,Demersal,0.26,0.26,1.43
1,Boulogne,Foreign,France,UK,Over10m,Bream,Demersal,2.51,2.51,2.46
1,Boulogne,Foreign,France,UK,Over10m,Brill,Demersal,0.15,0.14,0.78
1,Boulogne,Foreign,France,UK,Over10m,Cod,Demersal,0.21,0.18,0.22
1,Boulogne,Foreign,France,UK,Over10m,Cuttlefish,Shellfish,1.63,1.63,4.63
1,Boulogne,Foreign,France,UK,Over10m,Dogfish,Demersal,0.01,0.01,0.00
1,Boulogne,Foreign,France,UK,Over10m,Gurnard,Demersal,47.01,47.01,37.33
1,Boulogne,Foreign,France,UK,Over10m,Herring,Pelagic,0.01,0.01,0.00
1,Boulogne,Foreign,France,UK,Over10m,Horse Mackerel,Pelagic,6.08,6.08,2.72
1,Boulogne,Foreign,France,UK,Over10m,Lemon Sole,Demersal,1.45,1.38,8.23
1,Boulogne,Foreign,France,UK,Over10m,Lobsters,Shellfish,0.01,0.01,0.06
1,Boulogne,Foreign,France,UK,Over10m,Mackerel,Pelagic,6.90,6.90,9.93
1,Boulogne,Foreign,France,UK,Over10m,Monks or Anglers,Demersal,0.37,0.30,1.17
1,Boulogne,Foreign,France,UK,Over10m,Mullet,Demersal,23.10,23.10,66.96
1,Boulogne,Foreign,France,UK,Over10m,Other Demersal,Demersal,28.74,28.24,10.82
1,Boulogne,Foreign,France,UK,Over10m,Plaice,Demersal,15.67,15.04,18.77
1,Boulogne,Foreign,France,UK,Over10m,Pollack (Lythe),Demersal,0.01,0.01,0.01
1,Boulogne,Foreign,France,UK,Over10m,Saithe,Demersal,0.05,0.04,0.03
1,Boulogne,Foreign,France,UK,Over10m,Sardines,Pelagic,0.33,0.33,0.77
1,Boulogne,Foreign,France,UK,Over10m,Scallops,Shellfish,0.00,0.00,0.00
1,Boulogne,Foreign,France,UK,Over10m,Skates and Rays,Demersal,1.67,1.57,2.05
1,Boulogne,Foreign,France,UK,Over10m,Sole,Demersal,0.17,0.17,1.60
1,Boulogne,Foreign,France,UK,Over10m,Squid,Shellfish,138.07,138.07,758.00
1,Boulogne,Foreign,France,UK,Over10m,Turbot,Demersal,0.45,0.42,4.90
1,Boulogne,Foreign,France,UK,Over10m,Whiting,Demersal,21.60,20.00,13.88
1,Bowmore,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,2.06,2.06,6.62
1,Bowmore,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.04,0.04,0.66
1,Bowmore,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,0.15,0.15,0.45
1,Bracadale,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.14,0.14,0.90
1,Bradwell,Essex,England,UK,10m&Under,Other Pelagic,Pelagic,1.07,1.07,0.31
1,Brancaster Staithe,East Anglia,England,UK,Over10m,Shrimps and Prawns,Shellfish,2.29,2.29,3.65
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Bass,Demersal,0.03,0.03,0.19
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Brill,Demersal,0.00,0.00,0.01
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Cod,Demersal,0.20,0.24,0.44
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Crabs,Shellfish,9.94,9.78,19.06
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Dogfish,Demersal,0.02,0.02,0.01
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Lobsters,Shellfish,2.36,2.36,35.98
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Skates and Rays,Demersal,0.04,0.05,0.07
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Sole,Demersal,0.01,0.01,0.04
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Whelks,Shellfish,0.19,0.19,0.20
1,Bridlington,East Riding and North Lincolnshire,England,UK,10m&Under,Whiting,Demersal,0.32,0.32,0.29
1,Bridlington,East Riding and North Lincolnshire,England,UK,Over10m,Crabs,Shellfish,98.97,98.97,219.35
1,Bridlington,East Riding and North Lincolnshire,England,UK,Over10m,Lobsters,Shellfish,12.57,12.57,192.00
1,Bridlington,East Riding and North Lincolnshire,England,UK,Over10m,Whelks,Shellfish,1.62,1.62,2.21
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Bass,Demersal,0.78,0.78,8.10
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Bream,Demersal,0.00,0.00,0.01
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Brill,Demersal,0.15,0.14,1.06
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Cod,Demersal,0.56,0.52,1.55
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Crabs,Shellfish,0.09,0.02,0.06
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Dogfish,Demersal,0.07,0.07,0.01
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Gurnard,Demersal,0.08,0.08,0.27
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Herring,Pelagic,0.00,0.00,0.00
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Lemon Sole,Demersal,0.00,0.00,0.00
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Lobsters,Shellfish,0.00,0.00,0.01
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Mackerel,Pelagic,0.00,0.00,0.01
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Other Demersal,Demersal,0.11,0.10,0.06
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Plaice,Demersal,0.41,0.39,0.73
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Pollack (Lythe),Demersal,0.06,0.05,0.16
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Skates and Rays,Demersal,0.37,0.18,0.51
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Sole,Demersal,0.15,0.15,1.79
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Turbot,Demersal,0.62,0.57,6.31
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Whelks,Shellfish,4.92,4.92,7.39
1,Brighton,"Surrey, East and West Sussex",England,UK,10m&Under,Whiting,Demersal,0.18,0.16,0.08
1,Brixham,Devon,England,UK,10m&Under,Bass,Demersal,0.50,0.50,3.98
1,Brixham,Devon,England,UK,10m&Under,Bream,Demersal,1.11,1.11,4.14
1,Brixham,Devon,England,UK,10m&Under,Brill,Demersal,0.51,0.47,3.17
1,Brixham,Devon,England,UK,10m&Under,Cod,Demersal,0.23,0.20,0.73
1,Brixham,Devon,England,UK,10m&Under,Crabs,Shellfish,1.22,1.22,5.16
1,Brixham,Devon,England,UK,10m&Under,Cuttlefish,Shellfish,0.36,0.36,0.99
1,Brixham,Devon,England,UK,10m&Under,Dogfish,Demersal,16.87,16.85,4.41
1,Brixham,Devon,England,UK,10m&Under,Gurnard,Demersal,0.52,0.52,0.42
1,Brixham,Devon,England,UK,10m&Under,Haddock,Demersal,0.01,0.01,0.01
1,Brixham,Devon,England,UK,10m&Under,Herring,Pelagic,0.01,0.01,0.02
1,Brixham,Devon,England,UK,10m&Under,Lemon Sole,Demersal,2.36,2.26,9.36
1,Brixham,Devon,England,UK,10m&Under,Ling,Demersal,0.11,0.09,0.17
1,Brixham,Devon,England,UK,10m&Under,Lobsters,Shellfish,0.17,0.17,2.86
1,Brixham,Devon,England,UK,10m&Under,Mackerel,Pelagic,2.15,2.15,1.95
1,Brixham,Devon,England,UK,10m&Under,Monks or Anglers,Demersal,0.74,0.25,1.36
1,Brixham,Devon,England,UK,10m&Under,Mullet,Demersal,0.16,0.16,1.63
1,Brixham,Devon,England,UK,10m&Under,Other Demersal,Demersal,9.73,7.80,6.34
1,Brixham,Devon,England,UK,10m&Under,Other Shellfish,Shellfish,0.03,0.03,0.19
1,Brixham,Devon,England,UK,10m&Under,Plaice,Demersal,4.91,4.68,9.30
1,Brixham,Devon,England,UK,10m&Under,Pollack (Lythe),Demersal,5.75,4.96,18.18
1,Brixham,Devon,England,UK,10m&Under,Saithe,Demersal,0.02,0.01,0.03
1,Brixham,Devon,England,UK,10m&Under,Sardines,Pelagic,0.01,0.01,0.01
1,Brixham,Devon,England,UK,10m&Under,Scallops,Shellfish,3.05,3.05,4.90
1,Brixham,Devon,England,UK,10m&Under,Skates and Rays,Demersal,6.35,5.30,6.92
1,Brixham,Devon,England,UK,10m&Under,Sole,Demersal,1.16,1.12,12.20
1,Brixham,Devon,England,UK,10m&Under,Squid,Shellfish,11.68,11.68,71.77
1,Brixham,Devon,England,UK,10m&Under,Turbot,Demersal,1.48,1.36,14.86
1,Brixham,Devon,England,UK,10m&Under,Whelks,Shellfish,6.59,6.59,8.50
1,Brixham,Devon,England,UK,10m&Under,Whiting,Demersal,9.23,7.86,6.14
1,Brixham,Devon,England,UK,Over10m,Bass,Demersal,1.50,1.48,10.88
1,Brixham,Devon,England,UK,Over10m,Bream,Demersal,0.65,0.71,2.33
1,Brixham,Devon,England,UK,Over10m,Brill,Demersal,18.48,16.97,111.15
1,Brixham,Devon,England,UK,Over10m,Cod,Demersal,0.70,0.60,2.23
1,Brixham,Devon,England,UK,Over10m,Crabs,Shellfish,5.18,5.18,18.83
1,Brixham,Devon,England,UK,Over10m,Cuttlefish,Shellfish,350.94,350.94,1023.54
1,Brixham,Devon,England,UK,Over10m,Dogfish,Demersal,16.35,16.07,6.20
1,Brixham,Devon,England,UK,Over10m,Gurnard,Demersal,68.49,68.41,49.47
1,Brixham,Devon,England,UK,Over10m,Haddock,Demersal,0.84,0.72,1.96
1,Brixham,Devon,England,UK,Over10m,Hake,Demersal,0.05,0.04,0.07
1,Brixham,Devon,England,UK,Over10m,Horse Mackerel,Pelagic,0.00,0.00,0.00
1,Brixham,Devon,England,UK,Over10m,Lemon Sole,Demersal,12.23,11.67,67.12
1,Brixham,Devon,England,UK,Over10m,Ling,Demersal,0.17,0.15,0.21
1,Brixham,Devon,England,UK,Over10m,Lobsters,Shellfish,0.18,0.18,3.47
1,Brixham,Devon,England,UK,Over10m,Mackerel,Pelagic,0.60,0.70,0.50
1,Brixham,Devon,England,UK,Over10m,Megrim,Demersal,0.23,0.22,0.35
1,Brixham,Devon,England,UK,Over10m,Monks or Anglers,Demersal,47.28,16.30,143.09
1,Brixham,Devon,England,UK,Over10m,Mullet,Demersal,1.49,1.47,7.39
1,Brixham,Devon,England,UK,Over10m,Other Demersal,Demersal,51.37,50.32,30.11
1,Brixham,Devon,England,UK,Over10m,Other Pelagic,Pelagic,67.21,67.21,16.60
1,Brixham,Devon,England,UK,Over10m,Other Shellfish,Shellfish,41.84,41.84,54.81
1,Brixham,Devon,England,UK,Over10m,Plaice,Demersal,48.43,46.17,104.62
1,Brixham,Devon,England,UK,Over10m,Pollack (Lythe),Demersal,0.15,0.13,0.46
1,Brixham,Devon,England,UK,Over10m,Sardines,Pelagic,22.89,22.89,4.58
1,Brixham,Devon,England,UK,Over10m,Scallops,Shellfish,167.37,167.37,337.28
1,Brixham,Devon,England,UK,Over10m,Skates and Rays,Demersal,19.60,11.58,21.03
1,Brixham,Devon,England,UK,Over10m,Sole,Demersal,52.54,50.32,575.24
1,Brixham,Devon,England,UK,Over10m,Squid,Shellfish,22.99,22.99,137.49
1,Brixham,Devon,England,UK,Over10m,Turbot,Demersal,15.39,14.14,159.72
1,Brixham,Devon,England,UK,Over10m,Whelks,Shellfish,24.72,24.72,34.05
1,Brixham,Devon,England,UK,Over10m,Whiting,Demersal,14.69,12.67,9.67
1,Brixham,Devon,England,UK,Over10m,Witch,Demersal,0.00,0.00,0.00
1,Broadford,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,4.66,4.66,14.32
1,Broadford,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,0.22
1,Broadford,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,5.70,5.70,37.61
1,Broadford,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,3.05,3.05,5.03
1,Broadford,Highlands and Islands,Scotland,UK,10m&Under,Whelks,Shellfish,0.33,0.33,0.41
1,Broadford,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,0.43,0.43,2.82
1,Broadford,Highlands and Islands,Scotland,UK,Over10m,Other Shellfish,Shellfish,0.31,0.31,2.80
1,Broadford,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,0.59,0.59,0.98
1,Brora,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.22,0.22,0.81
1,Brora,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.07,0.07,1.38
1,Brora,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.42,0.42,2.80
1,Buckie,North Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,4.44,4.44,14.92
1,Buckie,North Eastern Scotland,Scotland,UK,10m&Under,Haddock,Demersal,0.50,0.49,0.47
1,Buckie,North Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.29,0.29,5.39
1,Buckie,North Eastern Scotland,Scotland,UK,10m&Under,Nephrops,Shellfish,15.10,8.92,52.05
1,Buckie,North Eastern Scotland,Scotland,UK,10m&Under,Plaice,Demersal,0.08,0.08,0.13
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Brill,Demersal,0.02,0.01,0.14
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Cod,Demersal,0.97,0.86,3.00
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Haddock,Demersal,13.90,13.21,15.85
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Hake,Demersal,0.01,0.01,0.03
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Halibut,Demersal,0.01,0.01,0.06
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Lemon Sole,Demersal,0.07,0.06,0.36
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Ling,Demersal,0.05,0.04,0.11
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Megrim,Demersal,0.01,0.01,0.02
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Monks or Anglers,Demersal,0.37,0.30,0.97
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Nephrops,Shellfish,13.41,9.09,51.76
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Plaice,Demersal,0.69,0.66,1.16
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Pollack (Lythe),Demersal,0.04,0.04,0.10
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Scallops,Shellfish,33.92,33.92,69.35
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Skates and Rays,Demersal,0.25,0.22,0.16
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Squid,Shellfish,0.32,0.32,1.56
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Turbot,Demersal,0.01,0.01,0.14
1,Buckie,North Eastern Scotland,Scotland,UK,Over10m,Whiting,Demersal,0.75,0.71,1.05
1,Bunbeg,Foreign,Ireland,UK,Over10m,Crabs,Shellfish,2.63,2.63,9.67
1,Bunessan,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,3.92,3.92,13.45
1,Bunessan,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.12,0.12,2.16
1,Bunessan,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.11,0.11,0.75
1,Bunessan,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,0.70,0.70,4.59
1,Burghead,North Eastern Scotland,Scotland,UK,10m&Under,Nephrops,Shellfish,14.08,9.22,56.47
1,Burghead,North Eastern Scotland,Scotland,UK,Over10m,Nephrops,Shellfish,7.10,5.61,30.60
1,Burnmouth,Eastern Scotland,Scotland,UK,10m&Under,Cod,Demersal,0.04,0.04,0.08
1,Burnmouth,Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,0.63,0.63,2.26
1,Burnmouth,Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.43,0.43,8.07
1,Burnmouth,Eastern Scotland,Scotland,UK,Over10m,Crabs,Shellfish,33.35,33.35,103.39
1,Burnmouth,Eastern Scotland,Scotland,UK,Over10m,Lobsters,Shellfish,3.81,3.81,70.98
1,Burra (Hamnavoe),Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.68,0.68,2.89
1,Burra (Hamnavoe),Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.13,0.13,2.33
1,Burravoe,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,2.20,2.20,3.93
1,Burray,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.23,0.23,0.69
1,Burray,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.00,0.00,0.07
1,Burray,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,0.16,0.16,0.26
1,Burray,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,5.61,5.61,17.23
1,Burray,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.17,0.17,3.09
1,Burtonport,Foreign,Ireland,UK,Over10m,Crabs,Shellfish,1.95,1.95,6.66
1,Burtonport,Foreign,Ireland,UK,Over10m,Lobsters,Shellfish,0.00,0.00,0.01
1,Bute,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.14,0.14,0.93
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Bass,Demersal,0.03,0.03,0.29
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Bream,Demersal,0.08,0.08,0.75
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Cod,Demersal,0.09,0.09,0.28
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Crabs,Shellfish,3.87,3.87,8.89
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Gurnard,Demersal,0.01,0.01,0.01
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Haddock,Demersal,0.01,0.01,0.02
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Hake,Demersal,0.00,0.00,0.00
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Ling,Demersal,0.02,0.02,0.02
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Lobsters,Shellfish,0.14,0.14,2.67
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Mackerel,Pelagic,0.01,0.01,0.02
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Monks or Anglers,Demersal,0.21,0.08,1.01
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Mullet,Demersal,0.06,0.06,0.73
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Other Demersal,Demersal,0.00,0.00,0.00
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Other Shellfish,Shellfish,0.00,0.00,0.07
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Pollack (Lythe),Demersal,0.17,0.17,0.64
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Skates and Rays,Demersal,0.26,0.24,0.56
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Squid,Shellfish,0.11,0.11,1.66
1,Cadgwith,Cornwall and Isles of Scilly,England,UK,10m&Under,Whiting,Demersal,0.10,0.10,0.20
1,Caernarvon,West Wales and the Valleys,Wales,UK,10m&Under,Whelks,Shellfish,12.94,12.94,18.12
1,Campbeltown,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,1.42,1.42,5.86
1,Campbeltown,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.02,0.02,0.46
1,Campbeltown,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,2.13,2.13,14.03
1,Campbeltown,Highlands and Islands,Scotland,UK,10m&Under,Whelks,Shellfish,0.09,0.09,0.12
1,Campbeltown,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,46.54,24.45,124.77
1,Campbeltown,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,11.19,11.19,25.59
1,Canvey Island,Essex,England,UK,10m&Under,Brill,Demersal,0.00,0.00,0.00
1,Canvey Island,Essex,England,UK,10m&Under,Cod,Demersal,0.00,0.00,0.00
1,Canvey Island,Essex,England,UK,10m&Under,Dogfish,Demersal,0.01,0.01,0.00
1,Canvey Island,Essex,England,UK,10m&Under,Gurnard,Demersal,0.05,0.05,0.04
1,Canvey Island,Essex,England,UK,10m&Under,Lemon Sole,Demersal,0.05,0.05,0.09
1,Canvey Island,Essex,England,UK,10m&Under,Other Demersal,Demersal,0.01,0.01,0.02
1,Canvey Island,Essex,England,UK,10m&Under,Plaice,Demersal,0.01,0.01,0.01
1,Canvey Island,Essex,England,UK,10m&Under,Skates and Rays,Demersal,0.11,0.10,0.10
1,Canvey Island,Essex,England,UK,10m&Under,Sole,Demersal,0.01,0.01,0.06
1,Canvey Island,Essex,England,UK,10m&Under,Squid,Shellfish,0.01,0.01,0.10
1,Canvey Island,Essex,England,UK,10m&Under,Turbot,Demersal,0.00,0.00,0.00
1,Canvey Island,Essex,England,UK,10m&Under,Whiting,Demersal,0.05,0.04,0.04
1,Carbost,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.04,0.04,0.28
1,Cardiff,East Wales,Wales,UK,10m&Under,Bass,Demersal,0.03,0.03,0.29
1,Cardiff,East Wales,Wales,UK,10m&Under,Bream,Demersal,0.01,0.01,0.03
1,Cardiff,East Wales,Wales,UK,10m&Under,Cod,Demersal,0.01,0.01,0.04
1,Cardiff,East Wales,Wales,UK,10m&Under,Gurnard,Demersal,0.00,0.00,0.00
1,Cardiff,East Wales,Wales,UK,10m&Under,Mackerel,Pelagic,0.00,0.00,0.00
1,Cardiff,East Wales,Wales,UK,10m&Under,Pollack (Lythe),Demersal,0.01,0.01,0.04
1,Cardiff,East Wales,Wales,UK,10m&Under,Whiting,Demersal,0.00,0.00,0.01
1,Cardigan,West Wales and the Valleys,Wales,UK,10m&Under,Crabs,Shellfish,0.37,0.37,0.79
1,Cardigan,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,0.11,0.11,1.94
1,Cardigan,West Wales and the Valleys,Wales,UK,10m&Under,Other Shellfish,Shellfish,0.17,0.17,3.22
1,Carloway,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.78,0.78,2.94
1,Carloway,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.04,0.04,0.78
1,Carnlough,Northern Ireland,Northern Ireland,UK,10m&Under,Crabs,Shellfish,0.02,0.02,0.05
1,Carnlough,Northern Ireland,Northern Ireland,UK,10m&Under,Lobsters,Shellfish,0.31,0.31,5.05
1,Carradale,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,4.88,3.50,26.21
1,Carradale,Highlands and Islands,Scotland,UK,Over10m,Cod,Demersal,0.00,0.00,0.00
1,Carradale,Highlands and Islands,Scotland,UK,Over10m,Haddock,Demersal,0.01,0.01,0.00
1,Carradale,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,15.61,9.18,46.83
1,Carron,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.43,0.43,2.83
1,Castlebay,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,2.50,2.50,8.65
1,Castlebay,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,0.11
1,Castlehill,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.04,0.04,0.18
1,Castlehill,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.02,0.02,0.41
