Month Landed,Port of Landing,Port NUTS 2 area,Port Nationality,Vessel Nationality,Length Group,Species,Species Group,Live weight (tonnes),Landed weight (tonnes),Value(£000s)
12,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Turbot,Demersal,0.06,0.05,0.58
12,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Whelks,Shellfish,10.02,10.02,10.52
12,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Whiting,Demersal,0.13,0.12,0.10
12,Eastbourne,"Surrey, East and West Sussex",England,UK,Over10m,Bass,Demersal,0.66,0.66,5.88
12,Eastbourne,"Surrey, East and West Sussex",England,UK,Over10m,Crabs,Shellfish,20.15,20.15,30.12
12,Eastbourne,"Surrey, East and West Sussex",England,UK,Over10m,Gurnard,Demersal,0.00,0.00,0.00
12,Eastbourne,"Surrey, East and West Sussex",England,UK,Over10m,Lobsters,Shellfish,0.94,0.94,15.63
12,Eastbourne,"Surrey, East and West Sussex",England,UK,Over10m,Mullet,Demersal,0.00,0.00,0.01
12,Eastbourne,"Surrey, East and West Sussex",England,UK,Over10m,Other Demersal,Demersal,0.11,0.09,0.14
12,Eastbourne,"Surrey, East and West Sussex",England,UK,Over10m,Other Pelagic,Pelagic,0.00,0.00,0.00
12,Eastbourne,"Surrey, East and West Sussex",England,UK,Over10m,Whelks,Shellfish,4.65,4.65,4.55
12,Eemshaven,Foreign,Netherlands,UK,Over10m,Brill,Demersal,2.12,1.94,8.45
12,Eemshaven,Foreign,Netherlands,UK,Over10m,Cod,Demersal,0.25,0.22,0.65
12,Eemshaven,Foreign,Netherlands,UK,Over10m,Crabs,Shellfish,162.56,161.82,358.10
12,Eemshaven,Foreign,Netherlands,UK,Over10m,Gurnard,Demersal,0.51,0.51,0.20
12,Eemshaven,Foreign,Netherlands,UK,Over10m,Lemon Sole,Demersal,0.23,0.22,0.85
12,Eemshaven,Foreign,Netherlands,UK,Over10m,Ling,Demersal,0.01,0.01,0.01
12,Eemshaven,Foreign,Netherlands,UK,Over10m,Monks or Anglers,Demersal,0.01,0.01,0.04
12,Eemshaven,Foreign,Netherlands,UK,Over10m,Nephrops,Shellfish,0.09,0.09,0.03
12,Eemshaven,Foreign,Netherlands,UK,Over10m,Other Demersal,Demersal,0.74,0.67,0.58
12,Eemshaven,Foreign,Netherlands,UK,Over10m,Plaice,Demersal,65.54,62.42,89.72
12,Eemshaven,Foreign,Netherlands,UK,Over10m,Skates and Rays,Demersal,0.18,0.18,0.31
12,Eemshaven,Foreign,Netherlands,UK,Over10m,Sole,Demersal,13.34,12.83,118.47
12,Eemshaven,Foreign,Netherlands,UK,Over10m,Squid,Shellfish,0.10,0.10,0.27
12,Eemshaven,Foreign,Netherlands,UK,Over10m,Turbot,Demersal,2.43,2.23,21.94
12,Eemshaven,Foreign,Netherlands,UK,Over10m,Whelks,Shellfish,0.00,0.00,0.00
12,Eemshaven,Foreign,Netherlands,UK,Over10m,Whiting,Demersal,0.03,0.03,0.11
12,Eemshaven,Foreign,Netherlands,UK,Over10m,Witch,Demersal,0.00,0.00,0.00
12,Emsworth,Hampshire and Isle of Wight,England,UK,10m&Under,Bass,Demersal,0.02,0.02,0.15
12,Emsworth,Hampshire and Isle of Wight,England,UK,10m&Under,Cod,Demersal,0.01,0.01,0.04
12,Emsworth,Hampshire and Isle of Wight,England,UK,10m&Under,Other Demersal,Demersal,0.00,0.00,0.00
12,Emsworth,Hampshire and Isle of Wight,England,UK,10m&Under,Plaice,Demersal,0.00,0.00,0.00
12,Emsworth,Hampshire and Isle of Wight,England,UK,10m&Under,Sole,Demersal,0.00,0.00,0.01
12,Erribol,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,3.87,3.87,8.78
12,Erribol,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.15,0.15,2.49
12,Erribol,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.93,0.93,10.08
12,Eshaness,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.41,0.41,2.45
12,Eshaness,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,0.14
12,Exmouth,Devon,England,UK,10m&Under,Bass,Demersal,0.02,0.02,0.10
12,Exmouth,Devon,England,UK,10m&Under,Cod,Demersal,0.07,0.06,0.15
12,Exmouth,Devon,England,UK,10m&Under,Crabs,Shellfish,0.41,0.38,0.83
12,Exmouth,Devon,England,UK,10m&Under,Gurnard,Demersal,0.01,0.01,0.00
12,Exmouth,Devon,England,UK,10m&Under,Lobsters,Shellfish,0.05,0.05,0.99
12,Exmouth,Devon,England,UK,10m&Under,Other Shellfish,Shellfish,1.07,1.07,1.12
12,Exmouth,Devon,England,UK,10m&Under,Plaice,Demersal,0.00,0.00,0.01
12,Exmouth,Devon,England,UK,10m&Under,Pollack (Lythe),Demersal,0.06,0.05,0.13
12,Exmouth,Devon,England,UK,10m&Under,Skates and Rays,Demersal,0.05,0.02,0.06
12,Exmouth,Devon,England,UK,10m&Under,Sole,Demersal,0.05,0.05,0.54
12,Exmouth,Devon,England,UK,10m&Under,Whelks,Shellfish,3.92,3.92,3.72
12,Exmouth,Devon,England,UK,10m&Under,Whiting,Demersal,0.00,0.00,0.00
12,Exmouth,Devon,England,UK,Over10m,Bass,Demersal,0.02,0.02,0.24
12,Exmouth,Devon,England,UK,Over10m,Bream,Demersal,0.00,0.00,0.01
12,Exmouth,Devon,England,UK,Over10m,Brill,Demersal,0.01,0.01,0.05
12,Exmouth,Devon,England,UK,Over10m,Cod,Demersal,0.12,0.11,0.41
12,Exmouth,Devon,England,UK,Over10m,Dogfish,Demersal,5.25,5.25,1.31
12,Exmouth,Devon,England,UK,Over10m,Gurnard,Demersal,0.09,0.09,0.08
12,Exmouth,Devon,England,UK,Over10m,Lemon Sole,Demersal,0.11,0.11,0.72
12,Exmouth,Devon,England,UK,Over10m,Lobsters,Shellfish,0.01,0.01,0.17
12,Exmouth,Devon,England,UK,Over10m,Mackerel,Pelagic,0.00,0.00,0.00
12,Exmouth,Devon,England,UK,Over10m,Monks or Anglers,Demersal,0.00,0.00,0.01
12,Exmouth,Devon,England,UK,Over10m,Mullet,Demersal,0.00,0.00,0.03
12,Exmouth,Devon,England,UK,Over10m,Other Demersal,Demersal,0.30,0.27,0.29
12,Exmouth,Devon,England,UK,Over10m,Plaice,Demersal,0.22,0.21,0.43
12,Exmouth,Devon,England,UK,Over10m,Pollack (Lythe),Demersal,0.03,0.02,0.05
12,Exmouth,Devon,England,UK,Over10m,Scallops,Shellfish,10.76,10.76,35.08
12,Exmouth,Devon,England,UK,Over10m,Skates and Rays,Demersal,1.58,1.44,2.24
12,Exmouth,Devon,England,UK,Over10m,Sole,Demersal,0.24,0.23,2.77
12,Exmouth,Devon,England,UK,Over10m,Squid,Shellfish,0.25,0.25,1.69
12,Exmouth,Devon,England,UK,Over10m,Turbot,Demersal,0.02,0.02,0.23
12,Exmouth,Devon,England,UK,Over10m,Whiting,Demersal,1.45,1.23,0.76
12,Eyemouth,Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,2.92,2.92,4.37
12,Eyemouth,Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,1.21,1.21,16.64
12,Eyemouth,Eastern Scotland,Scotland,UK,10m&Under,Nephrops,Shellfish,1.07,1.07,6.57
12,Eyemouth,Eastern Scotland,Scotland,UK,Over10m,Brill,Demersal,0.00,0.00,0.01
12,Eyemouth,Eastern Scotland,Scotland,UK,Over10m,Cod,Demersal,0.17,0.16,0.16
12,Eyemouth,Eastern Scotland,Scotland,UK,Over10m,Crabs,Shellfish,0.19,0.05,0.02
12,Eyemouth,Eastern Scotland,Scotland,UK,Over10m,Gurnard,Demersal,0.14,0.14,0.05
12,Eyemouth,Eastern Scotland,Scotland,UK,Over10m,Haddock,Demersal,0.06,0.05,0.09
12,Eyemouth,Eastern Scotland,Scotland,UK,Over10m,Hake,Demersal,0.00,0.00,0.00
12,Eyemouth,Eastern Scotland,Scotland,UK,Over10m,Halibut,Demersal,0.01,0.01,0.07
12,Eyemouth,Eastern Scotland,Scotland,UK,Over10m,Lemon Sole,Demersal,0.03,0.03,0.09
12,Eyemouth,Eastern Scotland,Scotland,UK,Over10m,Ling,Demersal,0.01,0.01,0.01
12,Eyemouth,Eastern Scotland,Scotland,UK,Over10m,Mackerel,Pelagic,0.06,0.06,0.04
12,Eyemouth,Eastern Scotland,Scotland,UK,Over10m,Monks or Anglers,Demersal,0.08,0.06,0.14
12,Eyemouth,Eastern Scotland,Scotland,UK,Over10m,Mullet,Demersal,0.00,0.00,0.00
12,Eyemouth,Eastern Scotland,Scotland,UK,Over10m,Nephrops,Shellfish,85.14,54.94,307.26
12,Eyemouth,Eastern Scotland,Scotland,UK,Over10m,Plaice,Demersal,0.08,0.07,0.05
12,Eyemouth,Eastern Scotland,Scotland,UK,Over10m,Scallops,Shellfish,10.37,10.37,23.26
12,Eyemouth,Eastern Scotland,Scotland,UK,Over10m,Sole,Demersal,0.00,0.00,0.03
12,Eyemouth,Eastern Scotland,Scotland,UK,Over10m,Squid,Shellfish,0.68,0.68,1.44
12,Eyemouth,Eastern Scotland,Scotland,UK,Over10m,Turbot,Demersal,0.08,0.07,0.39
12,Eyemouth,Eastern Scotland,Scotland,UK,Over10m,Whiting,Demersal,0.02,0.02,0.02
12,Eyemouth,Eastern Scotland,Scotland,UK,Over10m,Witch,Demersal,0.01,0.01,0.01
12,Faversham,Kent,England,UK,10m&Under,Herring,Pelagic,0.78,0.78,0.78
12,Faversham,Kent,England,UK,10m&Under,Whiting,Demersal,0.05,0.04,0.06
12,Fecamp,Foreign,France,UK,Over10m,Bass,Demersal,0.08,0.08,0.73
12,Fecamp,Foreign,France,UK,Over10m,Bream,Demersal,1.48,1.48,2.03
12,Fecamp,Foreign,France,UK,Over10m,Brill,Demersal,0.01,0.01,0.07
12,Fecamp,Foreign,France,UK,Over10m,Cod,Demersal,0.03,0.02,0.09
12,Fecamp,Foreign,France,UK,Over10m,Cuttlefish,Shellfish,1.42,1.42,4.16
12,Fecamp,Foreign,France,UK,Over10m,Dogfish,Demersal,0.07,0.07,0.02
12,Fecamp,Foreign,France,UK,Over10m,Gurnard,Demersal,15.42,15.42,5.01
12,Fecamp,Foreign,France,UK,Over10m,Horse Mackerel,Pelagic,0.32,0.32,0.42
12,Fecamp,Foreign,France,UK,Over10m,Lemon Sole,Demersal,0.07,0.07,0.33
12,Fecamp,Foreign,France,UK,Over10m,Ling,Demersal,0.01,0.01,0.02
12,Fecamp,Foreign,France,UK,Over10m,Lobsters,Shellfish,0.00,0.00,0.01
12,Fecamp,Foreign,France,UK,Over10m,Mackerel,Pelagic,0.03,0.03,0.09
12,Fecamp,Foreign,France,UK,Over10m,Monks or Anglers,Demersal,0.02,0.02,0.09
12,Fecamp,Foreign,France,UK,Over10m,Mullet,Demersal,31.53,31.53,48.94
12,Fecamp,Foreign,France,UK,Over10m,Other Demersal,Demersal,0.91,0.91,1.26
12,Fecamp,Foreign,France,UK,Over10m,Plaice,Demersal,0.76,0.75,1.13
12,Fecamp,Foreign,France,UK,Over10m,Saithe,Demersal,0.00,0.00,0.00
12,Fecamp,Foreign,France,UK,Over10m,Skates and Rays,Demersal,0.17,0.16,0.39
12,Fecamp,Foreign,France,UK,Over10m,Squid,Shellfish,3.63,3.63,24.13
12,Fecamp,Foreign,France,UK,Over10m,Turbot,Demersal,0.00,0.00,0.03
12,Fecamp,Foreign,France,UK,Over10m,Whiting,Demersal,0.72,0.64,0.99
12,Felixstowe,East Anglia,England,UK,10m&Under,Cod,Demersal,0.16,0.14,0.39
12,Felixstowe,East Anglia,England,UK,10m&Under,Herring,Pelagic,0.07,0.07,0.03
12,Felixstowe,East Anglia,England,UK,10m&Under,Other Demersal,Demersal,0.00,0.00,0.01
12,Felixstowe,East Anglia,England,UK,10m&Under,Skates and Rays,Demersal,0.26,0.23,0.58
12,Felixstowe,East Anglia,England,UK,10m&Under,Sole,Demersal,0.41,0.40,2.82
12,Felixstowe,East Anglia,England,UK,10m&Under,Whiting,Demersal,0.01,0.01,0.01
12,Findochty,North Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,0.06,0.06,0.17
12,Findochty,North Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.08,0.08,1.51
12,Fionnphort,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.89,0.89,2.47
12,Fionnphort,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.04,0.04,0.59
12,Fionnphort,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,12.62,12.62,21.13
12,Fionnphort,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.03,0.03,0.64
12,Fishguard,West Wales and the Valleys,Wales,UK,10m&Under,Crabs,Shellfish,1.72,1.72,3.30
12,Fishguard,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,0.16,0.16,2.93
12,Fishguard,West Wales and the Valleys,Wales,UK,10m&Under,Other Shellfish,Shellfish,0.06,0.06,1.20
12,Fishguard,West Wales and the Valleys,Wales,UK,Over10m,Crabs,Shellfish,1.00,1.00,1.64
12,Fishguard,West Wales and the Valleys,Wales,UK,Over10m,Scallops,Shellfish,1.76,1.76,6.39
12,Fishguard,West Wales and the Valleys,Wales,UK,Over10m,Whelks,Shellfish,2.94,2.94,3.08
12,Flamborough,East Riding and North Lincolnshire,England,UK,10m&Under,Crabs,Shellfish,3.37,3.37,3.63
12,Flamborough,East Riding and North Lincolnshire,England,UK,10m&Under,Lobsters,Shellfish,0.05,0.05,0.96
12,Fleetwood,Lancashire,England,UK,10m&Under,Cod,Demersal,0.28,0.24,0.62
12,Fleetwood,Lancashire,England,UK,10m&Under,Dogfish,Demersal,0.12,0.12,0.03
12,Fleetwood,Lancashire,England,UK,10m&Under,Other Demersal,Demersal,0.01,0.01,0.02
12,Fleetwood,Lancashire,England,UK,10m&Under,Plaice,Demersal,0.01,0.01,0.01
12,Fleetwood,Lancashire,England,UK,10m&Under,Pollack (Lythe),Demersal,0.00,0.00,0.00
12,Fleetwood,Lancashire,England,UK,10m&Under,Skates and Rays,Demersal,0.54,0.48,0.56
12,Fleetwood,Lancashire,England,UK,10m&Under,Whelks,Shellfish,0.00,0.00,0.00
12,Fleetwood,Lancashire,England,UK,10m&Under,Whiting,Demersal,0.00,0.00,0.00
12,Fleetwood,Lancashire,England,UK,Over10m,Whelks,Shellfish,33.55,33.55,30.19
12,Flushing,Cornwall and Isles of Scilly,England,UK,Over10m,Crabs,Shellfish,0.56,0.56,0.86
12,Folkestone,Kent,England,UK,10m&Under,Bass,Demersal,0.20,0.20,0.90
12,Folkestone,Kent,England,UK,10m&Under,Cod,Demersal,0.55,0.47,1.04
12,Folkestone,Kent,England,UK,10m&Under,Dogfish,Demersal,0.34,0.34,0.06
12,Folkestone,Kent,England,UK,10m&Under,Lemon Sole,Demersal,0.00,0.00,0.00
12,Folkestone,Kent,England,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,0.05
12,Folkestone,Kent,England,UK,10m&Under,Other Demersal,Demersal,0.06,0.05,0.07
12,Folkestone,Kent,England,UK,10m&Under,Plaice,Demersal,0.11,0.11,0.21
12,Folkestone,Kent,England,UK,10m&Under,Scallops,Shellfish,1.77,1.77,2.80
12,Folkestone,Kent,England,UK,10m&Under,Skates and Rays,Demersal,2.09,1.85,2.92
12,Folkestone,Kent,England,UK,10m&Under,Sole,Demersal,0.53,0.51,3.82
12,Folkestone,Kent,England,UK,10m&Under,Squid,Shellfish,0.00,0.00,0.01
12,Folkestone,Kent,England,UK,10m&Under,Turbot,Demersal,0.03,0.03,0.17
12,Folkestone,Kent,England,UK,Over10m,Bass,Demersal,0.22,0.22,1.35
12,Folkestone,Kent,England,UK,Over10m,Herring,Pelagic,0.06,0.06,0.06
12,Folkestone,Kent,England,UK,Over10m,Mullet,Demersal,0.00,0.00,0.00
12,Fort William,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.04,0.04,0.47
12,Fraserburgh,North Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,31.43,31.43,49.16
12,Fraserburgh,North Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.96,0.96,15.60
12,Fraserburgh,North Eastern Scotland,Scotland,UK,10m&Under,Pollack (Lythe),Demersal,0.01,0.01,0.02
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Brill,Demersal,0.14,0.12,0.52
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Cod,Demersal,17.12,14.63,36.05
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Crabs,Shellfish,4.19,4.19,5.63
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Dogfish,Demersal,4.86,4.86,1.19
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Gurnard,Demersal,8.08,8.08,3.63
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Haddock,Demersal,125.91,111.91,158.91
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Hake,Demersal,0.08,0.07,0.07
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Halibut,Demersal,0.26,0.24,2.14
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Lemon Sole,Demersal,4.46,4.24,11.57
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Ling,Demersal,0.57,0.50,0.62
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Lobsters,Shellfish,0.11,0.11,1.59
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Mackerel,Pelagic,0.05,0.05,0.04
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Megrim,Demersal,6.19,5.84,15.32
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Monks or Anglers,Demersal,141.10,115.44,453.58
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Mullet,Demersal,0.15,0.15,0.23
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Nephrops,Shellfish,138.13,114.82,598.50
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Other Demersal,Demersal,0.63,0.61,0.58
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Other Shellfish,Shellfish,0.07,0.07,0.05
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Plaice,Demersal,13.68,13.09,7.11
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Saithe,Demersal,2.55,2.14,2.35
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Scallops,Shellfish,11.92,11.92,34.83
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Skates and Rays,Demersal,1.18,1.12,0.64
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Sole,Demersal,0.02,0.02,0.09
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Squid,Shellfish,16.31,16.31,49.48
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Turbot,Demersal,0.23,0.21,1.39
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Whiting,Demersal,94.10,90.79,83.21
12,Fraserburgh,North Eastern Scotland,Scotland,UK,Over10m,Witch,Demersal,26.73,25.21,25.17
12,Furnace,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.62,0.62,11.37
12,Gairloch,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.30,0.30,0.33
12,Gairloch,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,1.33,1.33,20.17
12,Gairloch,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,6.75,4.13,24.18
12,Gardenstown,North Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,0.05,0.05,0.23
12,Gardenstown,North Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.02,0.02,0.36
12,Gardenstown,North Eastern Scotland,Scotland,UK,10m&Under,Pollack (Lythe),Demersal,0.01,0.01,0.01
12,Garlieston,South Western Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,0.03,0.03,0.03
12,Garlieston,South Western Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.24,0.24,3.79
12,Garlieston,South Western Scotland,Scotland,UK,Over10m,Scallops,Shellfish,3.15,3.15,9.06
12,Gigha,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.02,0.02,0.38
12,Gigha,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,0.32,0.32,4.20
12,Gigha,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,3.46,3.46,9.04
12,Girvan,South Western Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,0.03,0.03,0.03
12,Girvan,South Western Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.15,0.15,2.52
12,Girvan,South Western Scotland,Scotland,UK,Over10m,Nephrops,Shellfish,2.56,1.36,5.80
12,Girvan,South Western Scotland,Scotland,UK,Over10m,Whelks,Shellfish,14.38,14.38,12.94
12,Glenuig,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.41,0.41,0.41
12,Glenuig,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.00,0.00,0.04
12,Glenuig,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.51,0.51,6.16
12,Gourdon,North Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,3.47,3.47,5.82
12,Gourdon,North Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.10,0.10,1.58
12,Gourdon,North Eastern Scotland,Scotland,UK,Over10m,Nephrops,Shellfish,0.60,0.44,2.38
12,Gourdon,North Eastern Scotland,Scotland,UK,Over10m,Scallops,Shellfish,1.88,1.88,4.56
12,Granton,Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,0.20,0.20,0.35
12,Granton,Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.05,0.05,1.00
12,Granville,Foreign,France,UK,Over10m,Bream,Demersal,3.00,3.00,12.93
12,Granville,Foreign,France,UK,Over10m,Dogfish,Demersal,0.24,0.24,0.14
12,Granville,Foreign,France,UK,Over10m,Other Demersal,Demersal,0.15,0.15,0.07
12,Granville,Foreign,France,UK,Over10m,Sole,Demersal,0.05,0.05,0.27
12,Granville,Foreign,France,UK,Over10m,Squid,Shellfish,0.06,0.06,0.32
12,Great Yarmouth,East Anglia,England,UK,10m&Under,Crabs,Shellfish,0.08,0.08,0.10
12,Great Yarmouth,East Anglia,England,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,0.17
12,Great Yarmouth,East Anglia,England,UK,10m&Under,Whelks,Shellfish,1.61,1.61,1.45
12,Greencastle,Ireland,Ireland,UK,10m&Under,Crabs,Shellfish,11.80,11.80,11.80
12,Greencastle,Ireland,Ireland,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,0.13
12,Greencastle,Ireland,Ireland,UK,10m&Under,Oysters,Shellfish,0.78,0.78,2.91
12,Greenock,South Western Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,0.70,0.70,1.16
12,Greenock,South Western Scotland,Scotland,UK,10m&Under,Nephrops,Shellfish,1.80,1.80,16.98
12,Greenock,South Western Scotland,Scotland,UK,10m&Under,Whelks,Shellfish,0.59,0.59,0.35
12,Greenock,South Western Scotland,Scotland,UK,Over10m,Nephrops,Shellfish,0.61,0.46,2.32
12,Grimsay,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,1.83,1.83,7.13
12,Grimsay,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.15,0.15,2.24
12,Grimsby,East Riding and North Lincolnshire,England,UK,10m&Under,Cod,Demersal,1.20,0.98,2.25
12,Grimsby,East Riding and North Lincolnshire,England,UK,10m&Under,Crabs,Shellfish,9.97,9.97,11.11
12,Grimsby,East Riding and North Lincolnshire,England,UK,10m&Under,Lobsters,Shellfish,1.20,1.20,14.84
12,Grimsby,East Riding and North Lincolnshire,England,UK,10m&Under,Other Demersal,Demersal,0.00,0.00,0.01
12,Grimsby,East Riding and North Lincolnshire,England,UK,10m&Under,Whelks,Shellfish,0.43,0.43,0.32
12,Grimsby,East Riding and North Lincolnshire,England,UK,10m&Under,Whiting,Demersal,0.05,0.04,0.02
12,Grimsby,East Riding and North Lincolnshire,England,UK,Over10m,Crabs,Shellfish,142.34,142.34,240.16
12,Grimsby,East Riding and North Lincolnshire,England,UK,Over10m,Lobsters,Shellfish,3.93,3.93,74.87
12,Grimsby,East Riding and North Lincolnshire,England,UK,Over10m,Nephrops,Shellfish,0.02,0.02,0.00
12,Grimsby,East Riding and North Lincolnshire,England,UK,Over10m,Whelks,Shellfish,46.81,46.81,41.23
12,Gruinard - Aultbea,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.03,0.03,0.66
12,Gruinard - Aultbea,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.02,0.02,0.11
12,Gruinard - Aultbea,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,2.05,2.05,2.25
12,Gruinard - Aultbea,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.03,0.03,0.62
12,Gruinard - Aultbea,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,1.92,1.92,22.66
12,Guernsey,UK islands,Channel Islands,UK,Over10m,Brill,Demersal,0.20,0.19,0.92
12,Guernsey,UK islands,Channel Islands,UK,Over10m,Cuttlefish,Shellfish,0.06,0.06,0.11
12,Guernsey,UK islands,Channel Islands,UK,Over10m,Dogfish,Demersal,0.18,0.18,0.11
12,Guernsey,UK islands,Channel Islands,UK,Over10m,Gurnard,Demersal,0.06,0.06,0.13
12,Guernsey,UK islands,Channel Islands,UK,Over10m,Mullet,Demersal,0.03,0.03,0.27
12,Guernsey,UK islands,Channel Islands,UK,Over10m,Other Demersal,Demersal,0.25,0.25,0.03
12,Guernsey,UK islands,Channel Islands,UK,Over10m,Plaice,Demersal,0.11,0.10,0.20
12,Guernsey,UK islands,Channel Islands,UK,Over10m,Skates and Rays,Demersal,2.73,2.73,10.93
12,Guernsey,UK islands,Channel Islands,UK,Over10m,Sole,Demersal,0.03,0.03,0.45
12,Guernsey,UK islands,Channel Islands,UK,Over10m,Squid,Shellfish,0.03,0.03,0.17
12,Guernsey,UK islands,Channel Islands,UK,Over10m,Turbot,Demersal,0.03,0.03,0.44
12,Guilvinec,Foreign,France,UK,Over10m,Bass,Demersal,0.02,0.02,0.12
12,Guilvinec,Foreign,France,UK,Over10m,Bream,Demersal,0.00,0.00,0.03
12,Guilvinec,Foreign,France,UK,Over10m,Cod,Demersal,1.03,0.88,3.60
12,Guilvinec,Foreign,France,UK,Over10m,Crabs,Shellfish,0.31,0.18,0.64
12,Guilvinec,Foreign,France,UK,Over10m,Dogfish,Demersal,0.04,0.04,0.01
12,Guilvinec,Foreign,France,UK,Over10m,Gurnard,Demersal,0.01,0.01,0.00
12,Guilvinec,Foreign,France,UK,Over10m,Haddock,Demersal,0.79,0.68,1.44
12,Guilvinec,Foreign,France,UK,Over10m,Hake,Demersal,2.65,2.38,5.76
12,Guilvinec,Foreign,France,UK,Over10m,Ling,Demersal,1.21,1.06,2.09
12,Guilvinec,Foreign,France,UK,Over10m,Lobsters,Shellfish,0.02,0.02,0.36
12,Guilvinec,Foreign,France,UK,Over10m,Megrim,Demersal,0.14,0.13,0.55
