Month Landed,Port of Landing,Port NUTS 2 area,Port Nationality,Vessel Nationality,Length Group,Species,Species Group,Live weight (tonnes),Landed weight (tonnes),Value(£000s)
9,Colchester,Essex,England,UK,10m&Under,Mullet,Demersal,0.01,0.01,10.00
9,Colchester,Essex,England,UK,10m&Under,Other Demersal,Demersal,0.04,0.04,36.00
9,Colchester,Essex,England,UK,10m&Under,Skates and Rays,Demersal,1.45,1.20,1198.00
9,Colchester,Essex,England,UK,10m&Under,Sole,Demersal,1.71,1.63,1625.00
9,Coll,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,2.44,2.44,6291.60
9,Coll,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.46,0.46,5852.21
9,Coll,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.13,0.13,647.58
9,Collafirth,Highlands and Islands,Scotland,UK,10m&Under,Cod,Demersal,0.96,0.82,1935.61
9,Collafirth,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,13.97,13.97,23507.32
9,Collafirth,Highlands and Islands,Scotland,UK,10m&Under,Haddock,Demersal,0.34,0.29,555.43
9,Collafirth,Highlands and Islands,Scotland,UK,10m&Under,Lemon Sole,Demersal,0.15,0.15,394.26
9,Collafirth,Highlands and Islands,Scotland,UK,10m&Under,Ling,Demersal,0.08,0.07,108.26
9,Collafirth,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.95,0.95,12162.98
9,Collafirth,Highlands and Islands,Scotland,UK,10m&Under,Monks or Anglers,Demersal,0.19,0.19,0.00
9,Collafirth,Highlands and Islands,Scotland,UK,10m&Under,Plaice,Demersal,0.50,0.48,404.61
9,Collafirth,Highlands and Islands,Scotland,UK,10m&Under,Saithe,Demersal,0.03,0.03,28.00
9,Collafirth,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,8.99,8.99,22956.20
9,Collafirth,Highlands and Islands,Scotland,UK,10m&Under,Skates and Rays,Demersal,0.36,0.32,327.42
9,Collafirth,Highlands and Islands,Scotland,UK,10m&Under,Squid,Shellfish,0.25,0.25,0.00
9,Collafirth,Highlands and Islands,Scotland,UK,10m&Under,Turbot,Demersal,0.01,0.01,73.44
9,Collafirth,Highlands and Islands,Scotland,UK,Over10m,Mackerel,Pelagic,1.00,1.00,1280.00
9,Collafirth,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,13.65,13.65,36582.00
9,Connahs Quay,East Wales,Wales,UK,10m&Under,Bass,Demersal,0.01,0.01,78.91
9,Connahs Quay,East Wales,Wales,UK,10m&Under,Other Demersal,Demersal,1.03,1.03,721.70
9,Conwy,West Wales and the Valleys,Wales,UK,10m&Under,Bass,Demersal,0.09,0.09,919.45
9,Conwy,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,0.16,0.16,1872.85
9,Conwy,West Wales and the Valleys,Wales,UK,10m&Under,Mullet,Demersal,0.01,0.01,14.70
9,Conwy,West Wales and the Valleys,Wales,UK,10m&Under,Other Demersal,Demersal,0.01,0.01,25.40
9,Conwy,West Wales and the Valleys,Wales,UK,10m&Under,Plaice,Demersal,0.00,0.00,6.47
9,Conwy,West Wales and the Valleys,Wales,UK,10m&Under,Skates and Rays,Demersal,0.03,0.03,31.24
9,Conwy,West Wales and the Valleys,Wales,UK,Over10m,Crabs,Shellfish,0.40,0.40,656.58
9,Conwy,West Wales and the Valleys,Wales,UK,Over10m,Lobsters,Shellfish,0.66,0.66,7724.45
9,Conwy,West Wales and the Valleys,Wales,UK,Over10m,Other Shellfish,Shellfish,0.04,0.04,726.41
9,Corpach,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,0.75,0.75,2017.50
9,Corunna,Foreign,Spain,UK,Over10m,Cod,Demersal,0.03,0.02,35.64
9,Corunna,Foreign,Spain,UK,Over10m,Crabs,Shellfish,0.00,0.98,2020.32
9,Corunna,Foreign,Spain,UK,Over10m,Hake,Demersal,30.93,27.04,158357.54
9,Corunna,Foreign,Spain,UK,Over10m,Halibut,Demersal,0.01,0.01,38.90
9,Corunna,Foreign,Spain,UK,Over10m,Ling,Demersal,3.90,3.06,4866.50
9,Corunna,Foreign,Spain,UK,Over10m,Monks or Anglers,Demersal,133.96,78.52,100700.06
9,Corunna,Foreign,Spain,UK,Over10m,Other Demersal,Demersal,0.43,0.43,1177.76
9,Corunna,Foreign,Spain,UK,Over10m,Skates and Rays,Demersal,6.30,4.20,4623.29
9,Corunna,Foreign,Spain,UK,Over10m,Turbot,Demersal,0.13,0.12,1119.97
9,Cove (Aberdeen),North Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,1.01,1.01,2596.96
9,Cove (Aberdeen),North Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.60,0.60,7694.56
9,Cove (Leith),Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,2.25,2.25,4647.61
9,Cove (Leith),Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,2.22,2.22,28411.69
9,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Bass,Demersal,0.02,0.02,250.76
9,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Cod,Demersal,0.01,0.01,24.12
9,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Crabs,Shellfish,14.47,13.71,22412.63
9,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Cuttlefish,Shellfish,0.01,0.01,51.47
9,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Gurnard,Demersal,0.00,0.00,8.00
9,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Hake,Demersal,0.00,0.00,8.60
9,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Horse Mackerel,Pelagic,0.01,0.01,2.96
9,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Lemon Sole,Demersal,0.00,0.00,2.20
9,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Lobsters,Shellfish,0.22,0.22,2630.75
9,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Mackerel,Pelagic,0.37,0.37,969.49
9,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Monks or Anglers,Demersal,0.06,0.06,660.85
9,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Mullet,Demersal,0.07,0.07,575.60
9,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Other Demersal,Demersal,0.01,0.01,75.83
9,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Other Shellfish,Shellfish,0.08,0.08,2219.10
9,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Plaice,Demersal,0.00,0.00,3.20
9,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Pollack (Lythe),Demersal,0.06,0.05,140.98
9,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Skates and Rays,Demersal,0.10,0.10,164.42
9,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Sole,Demersal,0.01,0.01,181.90
9,Coverack,Cornwall and Isles of Scilly,England,UK,10m&Under,Turbot,Demersal,0.01,0.01,150.20
9,Cowes,Hampshire and Isle of Wight,England,UK,10m&Under,Bass,Demersal,0.11,0.11,744.42
9,Cowes,Hampshire and Isle of Wight,England,UK,10m&Under,Brill,Demersal,0.01,0.01,46.79
9,Cowes,Hampshire and Isle of Wight,England,UK,10m&Under,Crabs,Shellfish,0.03,0.03,60.90
9,Cowes,Hampshire and Isle of Wight,England,UK,10m&Under,Cuttlefish,Shellfish,0.01,0.01,53.32
9,Cowes,Hampshire and Isle of Wight,England,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,158.13
9,Cowes,Hampshire and Isle of Wight,England,UK,10m&Under,Mackerel,Pelagic,0.04,0.04,156.00
9,Cowes,Hampshire and Isle of Wight,England,UK,10m&Under,Mullet,Demersal,0.01,0.01,89.88
9,Cowes,Hampshire and Isle of Wight,England,UK,10m&Under,Plaice,Demersal,0.35,0.34,636.52
9,Cowes,Hampshire and Isle of Wight,England,UK,10m&Under,Skates and Rays,Demersal,0.07,0.03,84.48
9,Cowes,Hampshire and Isle of Wight,England,UK,10m&Under,Sole,Demersal,0.46,0.44,4621.72
9,Cowes,Hampshire and Isle of Wight,England,UK,10m&Under,Squid,Shellfish,0.01,0.01,47.08
9,Cowes,Hampshire and Isle of Wight,England,UK,10m&Under,Turbot,Demersal,0.00,0.00,38.00
9,Craighouse,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.54,0.54,1490.50
9,Craighouse,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,70.51
9,Craighouse,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,0.17,0.17,455.60
9,Craighouse,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,3.41,3.41,9091.30
9,Crail,Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,0.91,0.91,2004.12
9,Crail,Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,3.71,3.71,47580.22
9,Craster,Northumberland and Tyne and Wear,England,UK,10m&Under,Crabs,Shellfish,0.42,0.42,541.10
9,Craster,Northumberland and Tyne and Wear,England,UK,10m&Under,Lobsters,Shellfish,2.75,2.75,32553.10
9,Crinan,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,6.41,6.41,13819.10
9,Crinan,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.27,0.27,3421.66
9,Crinan,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,2.20,2.20,11353.58
9,Crinan,Highlands and Islands,Scotland,UK,Over10m,Other Shellfish,Shellfish,0.07,0.07,399.00
9,Crinan,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,3.88,3.88,9907.36
9,Cromarty,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,2.38,2.38,6028.31
9,Cromarty,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.23,0.23,3002.44
9,Cromer,East Anglia,England,UK,10m&Under,Bass,Demersal,0.03,0.03,389.00
9,Cromer,East Anglia,England,UK,10m&Under,Crabs,Shellfish,6.48,6.43,7609.78
9,Cromer,East Anglia,England,UK,10m&Under,Lobsters,Shellfish,5.05,5.05,52968.65
9,Cromer,East Anglia,England,UK,10m&Under,Oysters,Shellfish,0.02,0.02,23.30
9,Cromer,East Anglia,England,UK,10m&Under,Skates and Rays,Demersal,0.10,0.08,168.00
9,Cuan,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.05,0.05,268.32
9,Cuan,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,7.08,5.28,15960.02
9,Cullivoe,Highlands and Islands,Scotland,UK,10m&Under,Cod,Demersal,0.19,0.17,417.60
9,Cullivoe,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,10.87,10.87,16067.64
9,Cullivoe,Highlands and Islands,Scotland,UK,10m&Under,Lemon Sole,Demersal,0.01,0.01,18.72
9,Cullivoe,Highlands and Islands,Scotland,UK,10m&Under,Ling,Demersal,0.38,0.33,697.20
9,Cullivoe,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.74,0.74,9506.03
9,Cullivoe,Highlands and Islands,Scotland,UK,10m&Under,Mackerel,Pelagic,1.02,0.93,913.36
9,Cullivoe,Highlands and Islands,Scotland,UK,10m&Under,Monks or Anglers,Demersal,0.04,0.04,0.00
9,Cullivoe,Highlands and Islands,Scotland,UK,10m&Under,Plaice,Demersal,0.11,0.11,124.24
9,Cullivoe,Highlands and Islands,Scotland,UK,10m&Under,Saithe,Demersal,1.07,0.90,1221.92
9,Cullivoe,Highlands and Islands,Scotland,UK,10m&Under,Skates and Rays,Demersal,0.10,0.09,91.80
9,Cullivoe,Highlands and Islands,Scotland,UK,Over10m,Brill,Demersal,0.00,0.00,3.93
9,Cullivoe,Highlands and Islands,Scotland,UK,Over10m,Cod,Demersal,40.99,35.03,114099.71
9,Cullivoe,Highlands and Islands,Scotland,UK,Over10m,Haddock,Demersal,100.47,86.77,178820.29
9,Cullivoe,Highlands and Islands,Scotland,UK,Over10m,Hake,Demersal,35.59,32.06,72566.40
9,Cullivoe,Highlands and Islands,Scotland,UK,Over10m,Halibut,Demersal,0.37,0.34,3252.22
9,Cullivoe,Highlands and Islands,Scotland,UK,Over10m,Lemon Sole,Demersal,2.56,2.44,11264.39
9,Cullivoe,Highlands and Islands,Scotland,UK,Over10m,Ling,Demersal,12.13,10.64,22316.65
9,Cullivoe,Highlands and Islands,Scotland,UK,Over10m,Megrim,Demersal,8.19,7.73,30408.76
9,Cullivoe,Highlands and Islands,Scotland,UK,Over10m,Monks or Anglers,Demersal,41.65,34.14,130734.07
9,Cullivoe,Highlands and Islands,Scotland,UK,Over10m,Other Demersal,Demersal,0.52,0.49,703.01
9,Cullivoe,Highlands and Islands,Scotland,UK,Over10m,Plaice,Demersal,7.33,6.99,9573.15
9,Cullivoe,Highlands and Islands,Scotland,UK,Over10m,Pollack (Lythe),Demersal,4.66,3.98,15866.66
9,Cullivoe,Highlands and Islands,Scotland,UK,Over10m,Saithe,Demersal,24.69,20.74,21419.21
9,Cullivoe,Highlands and Islands,Scotland,UK,Over10m,Skates and Rays,Demersal,2.77,2.45,2893.94
9,Cullivoe,Highlands and Islands,Scotland,UK,Over10m,Squid,Shellfish,3.61,3.61,18088.06
9,Cullivoe,Highlands and Islands,Scotland,UK,Over10m,Turbot,Demersal,0.12,0.11,1482.66
9,Cullivoe,Highlands and Islands,Scotland,UK,Over10m,Whiting,Demersal,11.78,11.30,16069.10
9,Cullivoe,Highlands and Islands,Scotland,UK,Over10m,Witch,Demersal,0.13,0.13,186.59
9,Cushendun,Northern Ireland,Northern Ireland,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,112.50
9,Dartmouth,Devon,England,UK,10m&Under,Bass,Demersal,1.62,1.62,17888.94
9,Dartmouth,Devon,England,UK,10m&Under,Crabs,Shellfish,5.77,5.77,10807.31
9,Dartmouth,Devon,England,UK,10m&Under,Lobsters,Shellfish,0.07,0.07,791.37
9,Dartmouth,Devon,England,UK,10m&Under,Mackerel,Pelagic,0.07,0.07,102.52
9,Dartmouth,Devon,England,UK,10m&Under,Monks or Anglers,Demersal,0.01,0.00,20.70
9,Dartmouth,Devon,England,UK,10m&Under,Mullet,Demersal,0.15,0.15,1923.93
9,Dartmouth,Devon,England,UK,10m&Under,Other Demersal,Demersal,0.36,0.36,131.41
9,Dartmouth,Devon,England,UK,10m&Under,Other Shellfish,Shellfish,1.96,1.96,4316.40
9,Dartmouth,Devon,England,UK,10m&Under,Plaice,Demersal,0.01,0.01,10.81
9,Dartmouth,Devon,England,UK,10m&Under,Pollack (Lythe),Demersal,0.15,0.14,287.48
9,Dartmouth,Devon,England,UK,10m&Under,Skates and Rays,Demersal,0.02,0.01,46.00
9,Dartmouth,Devon,England,UK,10m&Under,Sole,Demersal,0.13,0.12,1681.76
9,Dartmouth,Devon,England,UK,Over10m,Crabs,Shellfish,39.18,39.18,73951.63
9,Dartmouth,Devon,England,UK,Over10m,Lobsters,Shellfish,0.31,0.31,3438.23
9,Dartmouth,Devon,England,UK,Over10m,Whelks,Shellfish,0.35,0.35,398.72
9,Deal,Kent,England,UK,10m&Under,Crabs,Shellfish,0.01,0.01,29.00
9,Deal,Kent,England,UK,10m&Under,Lobsters,Shellfish,0.02,0.02,167.00
9,Deerness,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,1.42,1.42,3072.12
9,Deerness,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.20,0.20,2512.72
9,Deerness,Highlands and Islands,Scotland,UK,10m&Under,Mackerel,Pelagic,0.04,0.04,51.20
9,Dingle,Foreign,Ireland,UK,Over10m,Ling,Demersal,0.03,0.02,50.40
9,Dingle,Foreign,Ireland,UK,Over10m,Monks or Anglers,Demersal,9.16,7.76,7764.50
9,Donaghadee,Northern Ireland,Northern Ireland,UK,10m&Under,Crabs,Shellfish,0.51,0.51,862.20
9,Donaghadee,Northern Ireland,Northern Ireland,UK,10m&Under,Lobsters,Shellfish,0.07,0.07,852.00
9,Douglas,UK islands,Isle of Man,UK,10m&Under,Cod,Demersal,0.00,0.00,9.80
9,Douglas,UK islands,Isle of Man,UK,10m&Under,Crabs,Shellfish,2.13,2.13,533.78
9,Douglas,UK islands,Isle of Man,UK,10m&Under,Gurnard,Demersal,0.01,0.01,13.74
9,Douglas,UK islands,Isle of Man,UK,10m&Under,Lobsters,Shellfish,0.53,0.53,12351.70
9,Douglas,UK islands,Isle of Man,UK,10m&Under,Mackerel,Pelagic,0.17,0.17,217.50
9,Douglas,UK islands,Isle of Man,UK,10m&Under,Pollack (Lythe),Demersal,0.14,0.14,243.10
9,Douglas,UK islands,Isle of Man,UK,10m&Under,Saithe,Demersal,0.01,0.01,13.12
9,Douglas,UK islands,Isle of Man,UK,10m&Under,Sand Eels,Demersal,0.01,0.01,17.50
9,Douglas,UK islands,Isle of Man,UK,10m&Under,Scallops,Shellfish,8.38,8.38,10082.03
9,Douglas,UK islands,Isle of Man,UK,10m&Under,Squid,Shellfish,0.14,0.14,478.65
9,Douglas,UK islands,Isle of Man,UK,10m&Under,Whelks,Shellfish,29.25,29.25,29255.58
9,Douglas,UK islands,Isle of Man,UK,Over10m,Scallops,Shellfish,131.51,131.51,143848.16
9,Douglas,UK islands,Isle of Man,UK,Over10m,Whelks,Shellfish,10.73,10.73,10735.00
9,Dover,Kent,England,UK,10m&Under,Crabs,Shellfish,0.02,0.02,35.64
9,Dover,Kent,England,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,189.04
9,Drummore,South Western Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,1.74,1.74,22164.51
9,Drummore,South Western Scotland,Scotland,UK,10m&Under,Whelks,Shellfish,4.29,4.29,4936.95
9,Dunbar,Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,8.18,8.18,17112.59
9,Dunbar,Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,11.60,11.62,148676.62
9,Dunbar,Eastern Scotland,Scotland,UK,10m&Under,Mackerel,Pelagic,0.84,0.84,1070.08
9,Dunbar,Eastern Scotland,Scotland,UK,10m&Under,Nephrops,Shellfish,0.17,0.11,448.86
9,Dunbar,Eastern Scotland,Scotland,UK,Over10m,Nephrops,Shellfish,9.57,5.64,24622.42
9,Dunbar,Eastern Scotland,Scotland,UK,Over10m,Squid,Shellfish,17.67,17.67,0.00
9,Dunbeath,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.61,0.61,1352.95
9,Dunbeath,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.23,0.23,2817.90
9,Dungeness,Kent,England,UK,10m&Under,Brill,Demersal,0.01,0.01,31.63
9,Dungeness,Kent,England,UK,10m&Under,Crabs,Shellfish,0.10,0.03,59.95
9,Dungeness,Kent,England,UK,10m&Under,Dogfish,Demersal,0.01,0.01,48.00
9,Dungeness,Kent,England,UK,10m&Under,Gurnard,Demersal,0.01,0.01,42.00
9,Dungeness,Kent,England,UK,10m&Under,Lobsters,Shellfish,0.08,0.08,819.12
9,Dungeness,Kent,England,UK,10m&Under,Other Demersal,Demersal,0.03,0.02,115.00
9,Dungeness,Kent,England,UK,10m&Under,Skates and Rays,Demersal,2.17,1.56,3765.63
9,Dungeness,Kent,England,UK,10m&Under,Sole,Demersal,0.01,0.01,137.80
9,Dungeness,Kent,England,UK,10m&Under,Turbot,Demersal,0.16,0.15,1708.29
9,Dungeness,Kent,England,UK,10m&Under,Whelks,Shellfish,0.50,0.50,546.70
9,Dunoon,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.02,0.02,57.75
9,Dunoon,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.09,0.09,1134.57
9,Dunoon,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,4.48,4.48,23098.68
9,Dunoon,Highlands and Islands,Scotland,UK,10m&Under,Whelks,Shellfish,1.02,1.02,1171.85
9,Dunrossness and Fair Isle,Highlands and Islands,Scotland,UK,10m&Under,Cod,Demersal,4.21,3.43,11674.67
9,Dunrossness and Fair Isle,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.13,0.13,208.98
9,Dunrossness and Fair Isle,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.24,0.24,3076.80
9,Dunrossness and Fair Isle,Highlands and Islands,Scotland,UK,10m&Under,Mackerel,Pelagic,2.69,2.47,2422.56
9,Dunrossness and Fair Isle,Highlands and Islands,Scotland,UK,10m&Under,Saithe,Demersal,0.66,0.50,456.31
9,Dunure,South Western Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,1.75,1.75,2826.90
9,Dunure,South Western Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.15,0.15,1923.00
9,Dunvegan,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,4.48,4.48,9598.97
9,Dunvegan,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.58,0.58,7855.32
9,Dunvegan,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,1.67,1.67,8597.85
9,Dunvegan,Highlands and Islands,Scotland,UK,10m&Under,Other Demersal,Demersal,0.06,0.06,9192.00
9,Dunvegan,Highlands and Islands,Scotland,UK,10m&Under,Shrimps and Prawns,Shellfish,0.00,0.00,75.00
9,Dunvegan,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,18.72,18.72,30333.69
9,Dunvegan,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.45,0.45,5744.64
9,Dunvegan,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,1.99,1.99,14118.46
9,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Bass,Demersal,1.44,1.44,15084.04
9,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Bream,Demersal,0.13,0.13,422.38
9,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Brill,Demersal,0.03,0.03,170.07
9,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Cod,Demersal,0.28,0.24,789.82
9,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Crabs,Shellfish,8.27,7.21,12101.86
9,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Cuttlefish,Shellfish,0.11,0.11,359.05
9,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Dogfish,Demersal,0.67,0.67,363.39
9,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Gurnard,Demersal,0.08,0.08,101.02
9,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Herring,Pelagic,0.01,0.01,4.80
9,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Horse Mackerel,Pelagic,0.00,0.00,0.39
9,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Lemon Sole,Demersal,0.00,0.00,3.80
9,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Lobsters,Shellfish,1.29,1.29,15588.94
9,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Mackerel,Pelagic,0.51,0.51,505.45
9,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Monks or Anglers,Demersal,0.01,0.01,35.20
9,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Mullet,Demersal,0.04,0.04,126.01
9,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Other Demersal,Demersal,1.04,0.87,522.50
9,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Plaice,Demersal,1.28,1.22,1724.39
9,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Pollack (Lythe),Demersal,0.02,0.02,50.88
9,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Skates and Rays,Demersal,0.58,0.29,859.21
9,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Sole,Demersal,4.65,4.44,41139.06
9,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Turbot,Demersal,0.13,0.12,1136.18
9,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Whelks,Shellfish,46.77,46.77,60041.70
9,Eastbourne,"Surrey, East and West Sussex",England,UK,10m&Under,Whiting,Demersal,0.03,0.02,16.93
9,Eastbourne,"Surrey, East and West Sussex",England,UK,Over10m,Crabs,Shellfish,18.11,18.11,23774.50
9,Eastbourne,"Surrey, East and West Sussex",England,UK,Over10m,Lobsters,Shellfish,1.84,1.84,14210.44
9,Eastbourne,"Surrey, East and West Sussex",England,UK,Over10m,Whelks,Shellfish,65.43,65.43,83215.86
9,Eday,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.30,0.30,826.23
9,Eday,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.03,0.03,416.65
9,Eemshaven,Foreign,Netherlands,UK,Over10m,Brill,Demersal,0.29,0.27,1383.56
9,Eemshaven,Foreign,Netherlands,UK,Over10m,Cod,Demersal,0.15,0.13,143.00
9,Eemshaven,Foreign,Netherlands,UK,Over10m,Crabs,Shellfish,269.05,268.57,438766.21
9,Eemshaven,Foreign,Netherlands,UK,Over10m,Gurnard,Demersal,1.50,1.50,1172.34
9,Eemshaven,Foreign,Netherlands,UK,Over10m,Hake,Demersal,0.03,0.03,46.50
9,Eemshaven,Foreign,Netherlands,UK,Over10m,Lemon Sole,Demersal,0.11,0.11,285.69
9,Eemshaven,Foreign,Netherlands,UK,Over10m,Ling,Demersal,0.02,0.02,4.84
9,Eemshaven,Foreign,Netherlands,UK,Over10m,Lobsters,Shellfish,0.12,0.12,533.41
9,Eemshaven,Foreign,Netherlands,UK,Over10m,Monks or Anglers,Demersal,0.05,0.04,108.04
9,Eemshaven,Foreign,Netherlands,UK,Over10m,Other Demersal,Demersal,3.14,2.83,2080.36
9,Eemshaven,Foreign,Netherlands,UK,Over10m,Other Shellfish,Shellfish,0.00,0.00,1.51
9,Eemshaven,Foreign,Netherlands,UK,Over10m,Plaice,Demersal,44.19,42.09,57239.66
9,Eemshaven,Foreign,Netherlands,UK,Over10m,Sole,Demersal,0.89,0.86,7421.35
9,Eemshaven,Foreign,Netherlands,UK,Over10m,Squid,Shellfish,0.04,0.04,0.00
9,Eemshaven,Foreign,Netherlands,UK,Over10m,Turbot,Demersal,1.08,0.99,6349.72
9,Eemshaven,Foreign,Netherlands,UK,Over10m,Whelks,Shellfish,0.01,0.01,16.67
9,Eemshaven,Foreign,Netherlands,UK,Over10m,Whiting,Demersal,0.03,0.03,25.65
9,Eemshaven,Foreign,Netherlands,UK,Over10m,Witch,Demersal,0.01,0.00,10.65
9,Eigersund,Foreign,Norway,UK,Over10m,Herring,Pelagic,3638.24,3638.24,1624209.00
9,Eigersund,Foreign,Norway,UK,Over10m,Mackerel,Pelagic,0.18,0.18,80.00
9,Elie,Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,0.21,0.21,368.90
9,Elie,Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.17,0.17,2176.84
9,Emsworth,Hampshire and Isle of Wight,England,UK,10m&Under,Bass,Demersal,0.01,0.01,187.76
9,Emsworth,Hampshire and Isle of Wight,England,UK,10m&Under,Bream,Demersal,0.00,0.00,23.80
9,Emsworth,Hampshire and Isle of Wight,England,UK,10m&Under,Brill,Demersal,0.01,0.01,48.15
